10000 10000
1490 4961 871
7192 4714 569
8970 5688 343
1003 8594 502
860 2562 517
9224 1160 412
7771 9647 813
243 6813 201
1974 2995 9
8898 1880 333
4060 9478 957
9040 2127 1
9914 9854 108
7187 8389 259
6006 8455 389
205 3343 46
6190 484 640
959 4259 995
1616 3904 247
737 2655 702
2993 8045 10
5258 2028 766
5351 3877 955
5719 8123 187
7103 5845 144
8858 22 430
8705 1817 945
8712 3138 353
2294 7452 837
4954 4459 468
1166 6641 715
255 3671 128
9686 5701 879
9577 8204 387
6331 6604 409
6490 1296 471
5280 8689 519
8538 106 645
4214 3992 877
121 2196 122
378 6348 671
7148 3884 152
3269 6615 610
9544 5199 426
1353 1843 413
3992 3255 231
6555 3263 501
698 6262 701
501 6307 568
4253 9138 907
7872 6803 233
6224 8509 828
2745 6254 728
8762 8769 219
7082 6537 845
9889 7508 324
7280 4906 520
8745 9779 990
4570 257 75
1451 9804 410
9400 2353 253
7984 2566 380
9462 6876 418
1465 3812 498
5468 4100 955
9582 6674 453
2171 3586 336
5839 463 414
3000 712 168
283 1125 664
5869 573 317
7783 4524 215
3173 1397 844
2626 7908 522
8557 6641 625
4813 4958 71
2309 2672 774
1413 2324 312
6486 9398 680
1333 6425 693
1191 8183 673
7532 1664 155
3327 548 251
3151 4167 190
2639 6992 518
4399 4831 66
6977 3823 235
1791 5462 405
7519 3611 522
5130 7662 504
1759 6705 216
8918 3851 840
8781 4815 902
6310 8818 277
4498 84 340
8524 6442 213
9936 2803 428
810 1014 673
5653 6390 921
8495 8929 736
7115 7274 517
1649 1859 315
7810 9422 334
9705 1880 2
4246 8933 662
8404 759 977
9948 3484 560
5331 6302 322
5657 1425 158
90 2291 281
8719 8898 586
9141 5423 822
1685 4088 701
5152 1910 304
8979 3359 411
3162 3938 955
9897 3274 648
7464 3308 412
2069 7123 837
6359 6122 112
3186 1698 497
3768 6052 966
1288 4398 439
1872 3580 391
8276 6362 365
2290 62 992
9223 4956 851
3313 4509 237
519 5116 851
2221 4942 474
2387 6158 591
9992 2483 169
6207 8530 451
2179 3626 765
6258 9434 158
6514 8912 729
3211 2099 287
7377 2073 579
9452 773 595
7671 2622 292
8064 3148 150
4098 9065 236
6237 7115 703
854 5872 615
4500 9886 216
8514 13 645
2278 4843 653
133 9542 18
2772 2389 414
59 6511 690
2220 59 195
5462 1880 851
5366 5712 618
6375 1844 503
621 1812 238
7154 6390 738
2295 5564 440
6174 9584 893
2192 3502 151
7410 299 861
4825 3925 406
4887 5010 610
1657 3732 795
863 8776 366
8193 595 78
6535 5273 710
4720 7268 241
5770 1296 766
1545 4697 303
5631 9864 911
5523 3518 537
3405 8093 216
1679 4395 764
9862 7776 804
3165 5484 540
126 1413 924
6793 1027 211
7754 1710 196
9885 4304 337
6796 112 995
3305 7591 536
9407 8739 57
2898 2333 673
5119 6147 959
8703 8403 83
8949 8621 759
9204 1580 131
9379 4316 81
9040 9726 555
562 1582 267
2017 8273 459
3781 8804 900
5102 2779 695
2468 3369 161
4734 4109 408
7721 5646 308
931 9403 930
45 1010 768
7850 2900 860
272 185 610
8138 112 323
757 9431 684
3065 9203 616
2959 8155 856
2447 454 841
6158 5539 136
5376 443 831
4773 3938 727
8673 845 902
1746 27 296
7682 5205 253
883 6640 230
6251 872 757
7851 7967 993
6857 6963 261
3823 8907 95
791 9328 116
3449 1717 307
167 4948 60
9245 5119 341
2200 9347 960
3173 548 325
5688 7903 622
631 1591 293
3778 2031 550
1819 7777 928
4880 4757 130
501 5563 901
4386 1312 964
4838 2575 485
2049 5159 320
5888 8843 481
6518 6844 781
9081 4451 533
1737 9468 689
7302 1804 900
108 2573 845
9649 3143 706
2660 4509 335
2307 1908 126
6574 5028 134
8094 4678 813
7995 3476 11
1749 308 788
2932 1266 451
2856 4156 108
7999 280 374
4221 2850 638
1088 8707 564
569 4834 845
1388 6720 796
7991 112 969
9251 1975 733
6847 6339 207
7479 8799 513
2008 8470 504
2377 2702 225
1300 507 642
6258 4529 683
6899 98 575
1234 4184 165
3712 5381 530
402 2336 347
2047 7704 325
4850 1290 938
1208 1427 17
2104 108 38
7945 3755 357
4340 1826 463
9352 3367 316
4864 3519 437
4397 2035 148
2653 4383 370
5914 1581 738
7909 6434 449
982 4160 666
5692 1007 810
9775 943 531
284 3614 54
349 7234 100
4781 3568 502
2508 7279 997
7200 1999 732
7400 3558 341
5931 6660 375
6774 1886 975
44 679 28
9972 285 924
2604 8156 397
776 4976 757
7790 1976 620
704 9314 486
719 7389 539
6266 9601 97
3286 7114 96
8473 6537 812
1480 9420 480
934 4153 22
3946 4931 765
6943 7821 965
2475 2475 411
2173 2663 91
9126 3845 145
7954 6513 344
8162 7608 105
3052 6112 987
2643 3867 29
1795 4193 579
5130 1057 56
3544 3951 121
4960 7150 564
7021 2342 912
7836 1599 426
202 5649 707
5606 9441 86
2569 7135 351
4537 107 612
8806 2705 619
3317 9345 288
5202 1667 666
803 6884 572
6076 206 51
4845 5350 716
6241 9601 312
335 9029 318
8310 6314 703
1137 4410 342
8449 6136 141
9394 5102 318
3562 342 357
4576 3588 6
5203 2457 186
6239 4748 225
1824 6701 880
6502 2408 94
5732 6875 194
4537 2981 254
8861 5394 401
2172 9717 39
5172 2731 970
5639 9431 632
4216 795 857
9965 4389 798
2129 3935 435
4715 5611 462
6092 7683 51
9368 8006 701
4675 4385 228
82 4380 995
8375 7388 51
1158 8373 240
6382 8275 372
728 5264 681
7308 6962 826
6467 7057 769
3923 4756 660
8603 5945 959
6916 8580 397
9993 765 291
8326 5549 230
675 91 588
1442 9449 757
9436 5429 713
5862 1836 405
9469 5919 72
8224 8681 862
2563 4980 943
5724 2907 696
5078 9441 960
5889 4924 146
8462 2085 591
9867 5047 808
2637 1794 410
2508 9989 49
4982 6600 668
6030 4346 152
1746 764 956
4125 5641 624
2155 206 47
9898 6259 517
9682 9194 302
6031 2661 107
1937 4652 857
5273 8478 204
7997 6482 477
544 2703 513
9227 3662 5
9162 8759 261
2297 9252 147
8130 5913 544
4268 4948 768
2472 4845 925
5896 2947 51
4576 4849 883
5960 2275 470
6458 6458 934
1485 9229 938
8101 7165 135
4024 2334 776
84 2644 381
3268 5507 791
6502 5801 513
1612 4312 422
3494 8282 785
9793 6398 285
5943 2039 527
8067 5595 917
1555 6928 469
7124 4565 882
1443 5697 549
7933 1626 216
3277 8348 895
401 8542 732
7445 7234 353
9629 8380 135
4418 2756 54
1186 7160 140
3358 2169 465
606 9739 672
3454 4686 568
4753 487 788
9267 2579 842
8433 7356 229
3863 7892 198
1960 2899 290
15 9974 120
795 102 82
3983 7005 411
5396 6653 839
3300 5473 925
4892 5786 104
659 7921 499
7228 4816 338
6258 6412 320
2018 1124 495
4202 2533 119
1804 1922 975
2710 3892 647
109 4815 309
2917 518 522
1999 2416 638
6688 8542 75
6032 3091 527
4843 3653 561
3089 5151 713
3411 9036 276
1045 303 694
4973 1524 535
7961 725 674
9291 2935 760
2836 2940 48
1608 8562 164
4795 3778 16
1074 3753 508
7022 3387 350
7950 6808 944
3176 4292 519
6311 5547 577
9806 9041 379
7055 6025 994
5342 4441 813
3558 8912 384
2004 1049 58
686 8823 28
6945 1671 816
9451 6291 306
8212 4175 398
688 1445 152
7158 4088 829
572 31 894
4826 7154 35
4029 517 168
6613 7609 849
5558 472 372
3312 5127 125
6261 2583 237
5168 6026 896
9839 5214 489
8588 4475 982
5024 80 188
3404 4038 509
8933 5408 403
9057 8921 30
8975 1057 950
581 904 587
6646 6594 286
2940 7293 435
9882 4738 786
4037 1051 972
5216 3435 289
2536 8928 219
4838 1790 175
943 2037 124
964 6466 186
3340 521 399
8641 2005 470
5361 4407 471
4652 9487 737
714 4818 740
4959 7160 151
5369 1815 14
7956 7524 472
1541 9908 709
192 581 790
1394 3015 761
4167 6154 539
3077 4101 577
1420 7415 372
9540 8592 558
7764 6587 529
275 5496 672
7898 890 676
2771 767 699
6066 8367 522
4399 4732 542
4222 1930 762
7436 692 284
4201 4709 47
9152 8325 809
650 5847 67
900 4992 312
9982 5564 617
6052 6520 881
1493 3353 560
3924 5933 861
2724 3564 531
4171 1002 310
4387 4055 252
4510 4796 766
6394 1198 607
2030 1336 562
2337 918 512
1434 5523 525
2870 6515 714
9635 2601 374
1943 5389 98
4173 3853 448
2908 7547 199
2308 7166 877
5836 609 542
133 7325 599
569 1506 661
8632 4049 658
5534 2984 789
3191 2473 124
5977 7883 771
5975 7114 338
6553 3896 750
5569 7931 315
4304 3693 185
4230 1820 629
4800 5329 459
4762 5823 621
8143 9465 444
2788 8276 273
5579 1036 90
3184 5816 937
1167 7622 747
2600 1517 203
7485 6448 126
9382 6959 796
719 6676 31
1113 8934 725
8686 4136 150
6912 7144 983
1211 8050 676
4094 3610 893
3979 647 124
4654 8775 807
910 2210 497
2744 7315 843
30 6489 645
4666 5433 945
6754 3681 872
108 8586 265
9570 1962 443
9199 3065 887
2687 5624 329
4578 9740 789
8491 7079 399
668 6148 712
5414 5586 617
9572 6428 71
7178 2170 558
6803 60 12
3193 2729 182
8246 4811 325
7884 4252 422
9725 2876 293
6513 8045 83
2331 5489 709
4423 3366 768
1290 137 476
2402 4011 248
3362 9752 715
412 7330 908
1622 113 235
8453 2393 342
2733 1856 558
7926 5850 227
9949 3245 164
8805 3305 907
9797 2785 720
7828 9561 705
1887 4860 150
2716 7127 277
5662 877 836
1348 590 876
9970 9887 320
7268 1637 498
212 3213 697
3097 700 909
3902 5916 534
5565 8873 391
2182 1341 338
3416 837 486
2838 7648 821
7361 1317 165
3294 3669 593
2512 4286 947
38 9809 891
3018 2371 514
2670 5801 488
5846 7243 184
42 5918 350
4953 6891 26
621 81 47
7232 1197 755
1943 8285 148
738 1793 615
8970 4031 884
9564 8752 91
4579 3385 65
422 4054 29
871 3196 775
6378 8972 72
6022 6285 389
7198 9532 311
7404 8771 745
6359 6515 255
2091 1548 775
8441 3255 109
4874 7828 286
9517 4158 16
5781 8231 264
6230 1259 274
3579 3521 857
7757 2367 88
3323 8118 8
7157 5711 853
9096 2090 459
2417 2603 773
1630 8049 720
3913 8437 941
214 6961 825
2099 9852 498
1770 3787 183
6160 9065 58
2265 5910 255
7723 6612 982
1424 8109 219
9321 9404 530
6284 5684 611
7143 2588 523
7704 2124 485
9405 512 581
9812 640 703
8905 5732 18
7866 9123 262
1294 7800 539
4732 5122 987
9797 2865 67
6782 2859 234
1977 644 714
4232 2502 804
7442 1495 171
2293 1137 806
5683 5204 361
1972 4331 884
6917 6047 734
8892 3346 559
2279 3080 432
2183 1473 528
5557 846 340
3036 7763 194
6466 2215 592
2702 8477 629
3223 8450 162
17 5573 767
9775 2657 156
5801 5705 104
9916 780 610
1268 6453 768
5042 5915 244
985 131 305
3071 5468 57
351 5828 620
9823 7105 213
9684 1364 21
6410 3807 942
9238 7065 397
6758 2511 849
5416 1636 187
1014 1021 128
2678 8213 699
2377 2340 592
5946 4157 929
4330 4157 954
5994 5868 97
7323 1302 870
85 1815 694
1766 9418 920
6509 5868 884
3934 2339 211
9382 144 431
3203 9757 206
9359 625 552
5838 4433 615
5165 8712 35
3420 1315 155
5734 5457 522
8284 2622 65
3495 6539 179
6241 6622 379
5385 1693 339
6628 2910 237
7754 4005 356
9453 2677 352
2042 441 295
2792 8321 696
9999 5771 74
433 6255 372
7436 6995 644
4926 1773 54
7286 7789 787
1828 3389 777
3049 4351 602
5654 9716 148
1347 1106 161
3727 8233 475
2153 7940 291
5210 2137 947
9016 1192 190
7332 6588 269
8856 7804 420
378 8004 24
1199 1670 426
5479 7487 259
5640 9810 59
5079 2269 485
5463 1031 200
1044 7748 776
56 1054 86
2908 8429 50
4059 7960 95
4129 6162 957
3169 3708 502
5159 6738 516
1338 23 780
9782 6060 191
310 7022 557
2620 1480 730
5025 6737 629
5829 9091 353
9099 2844 481
2253 4600 890
3777 6375 864
2673 1712 479
1348 8675 994
1012 1431 510
9296 8585 820
5260 4451 959
5371 1601 973
2982 7820 463
4385 7133 101
6655 7145 125
485 1934 28
285 5740 832
4581 5461 391
4742 9597 910
1799 8923 601
6819 4886 205
2603 424 310
2464 851 57
439 4014 128
1916 3471 900
5421 898 687
4321 1603 937
8892 1115 854
9603 7422 615
9308 5898 17
2790 8492 881
3953 1759 881
7892 2272 335
7162 4064 281
6308 4652 859
803 4509 209
3084 1993 823
8380 6269 310
9226 442 824
7351 5397 359
4700 7287 930
4020 1536 860
3559 3715 964
5736 2605 150
2170 1056 409
5723 3171 181
5847 7246 560
3357 616 992
6608 5725 720
5697 6168 833
4971 9057 897
2153 1383 695
1578 2351 698
108 4108 773
4349 4742 345
7293 9421 740
6771 3964 535
1957 4296 619
875 4240 438
1226 4035 414
1281 6972 987
4845 5433 932
5824 6640 258
866 8724 564
3159 8137 659
9115 1710 448
7809 997 792
1234 622 753
1345 1400 241
194 4118 249
1319 2287 327
3789 4933 199
1706 4378 589
43 9048 656
6565 8801 571
7130 9897 54
3881 7617 704
2623 6145 5
1804 8526 569
4072 1328 824
1037 6514 299
5473 9829 286
2377 705 881
8671 6573 78
2228 6719 818
2645 5387 624
9694 6256 321
5668 9168 639
442 646 594
7256 2941 578
1159 3869 701
6490 1327 27
6631 1072 818
1185 2970 17
1472 2652 79
6354 1574 130
7246 5973 375
8947 561 973
5127 8055 574
4558 8545 67
1621 9481 655
3914 9881 426
5710 2062 27
3571 8962 43
7436 941 190
5563 2689 605
1076 2664 983
1687 9476 743
7115 1413 796
4738 671 178
7262 6419 473
3868 6669 260
1223 6721 103
2967 4950 701
4796 6786 448
3263 5383 714
9528 2034 737
2173 3651 122
1795 4335 586
5250 5808 166
1860 8170 844
4129 4091 675
316 1063 495
8175 5038 763
7214 7393 213
2709 1707 386
6478 2474 428
361 1851 325
7717 1653 880
5026 1201 526
3598 394 753
3198 7154 923
851 2121 105
4301 1290 216
6088 7292 88
3161 5372 845
2663 6961 562
5228 2635 735
6118 4584 532
2563 529 101
8765 8339 651
96 7444 926
204 7382 517
1393 7131 259
1866 562 190
1994 4194 464
7836 9730 909
1632 1897 594
6593 8784 957
6250 6056 750
1960 3403 465
3136 7015 290
9776 8480 776
7371 4700 648
2340 7664 712
9108 7039 518
9710 57 802
2775 7070 778
1744 303 312
238 3450 724
5325 4964 497
9388 3916 998
9100 9987 605
6139 9596 327
5549 7186 952
1716 474 212
3068 9299 599
7518 8852 387
262 6338 657
8441 7077 892
2344 5107 872
9485 9291 233
5300 6279 566
6781 7708 106
9993 6123 75
5475 5555 9
3630 5084 348
5591 7151 577
7646 1062 302
504 17 928
1653 1135 904
5269 3077 620
2881 8905 214
3833 43 401
7822 6348 6
9910 339 260
6229 6296 770
371 5161 211
5922 7939 546
6972 571 162
7870 6902 465
7976 5386 127
645 2986 273
523 374 711
826 3452 129
621 9443 903
5663 678 486
6578 9017 237
6963 4886 778
696 4761 272
1244 3032 157
2741 49 955
5406 5561 385
4889 7964 273
1081 4019 158
5713 472 192
5694 3919 839
1269 4358 319
5915 2938 686
466 343 674
3690 2485 987
403 1294 758
831 8006 529
5222 5725 463
2494 4545 807
3713 36 917
4990 4921 675
4977 4589 298
7062 8076 413
1293 3202 788
9998 822 323
7089 9804 926
2385 8518 746
208 7338 953
4670 8398 381
6131 9171 6
1280 7582 48
7679 7313 503
722 6127 320
7683 4593 738
5015 193 362
1387 5260 129
1499 3835 462
5964 3597 821
9813 2997 174
547 4711 579
2819 7877 571
6184 6373 888
6069 300 832
6880 2165 825
9625 9605 38
8085 2755 809
4286 344 451
7334 2643 946
4287 4769 906
4935 1100 241
1805 587 947
6561 7258 879
7923 7408 250
6706 9647 173
6004 448 706
7775 2007 818
1211 7702 341
8836 139 487
2513 2421 339
6511 3019 455
2674 9483 917
3134 1376 252
739 1042 611
1060 2560 603
5372 3511 591
6659 956 387
5851 9612 816
1238 8715 813
1195 1141 303
4083 8380 416
2303 6335 71
942 1974 333
2345 5074 78
4775 1051 921
4037 275 601
7823 1634 788
1630 7857 964
3595 1992 465
7210 8391 107
3868 3086 184
1157 3236 637
6064 4072 935
2603 8323 662
798 4325 155
7541 9845 920
1217 7409 325
6450 6576 245
1201 2840 898
6721 9566 732
751 253 483
9638 5217 550
2795 9576 702
4206 1814 706
438 2212 444
1106 7132 992
3845 7729 105
9380 9252 962
2418 2402 880
3340 3021 330
8217 4761 605
2005 1863 733
599 4759 689
4008 1904 229
7124 3698 343
9381 4820 70
6439 3455 847
9446 5420 615
8710 3316 496
3074 1608 152
8579 898 546
4637 2249 90
8058 4237 781
7382 4438 47
325 5595 357
837 1756 105
7798 1743 38
6271 3877 604
8307 9467 14
3419 5953 745
9514 4018 47
3272 3847 554
5888 2140 182
2073 684 615
7918 3735 595
6467 9333 493
625 6600 598
3741 9334 292
7371 2418 334
4866 8991 224
2251 8230 140
2735 6859 418
6018 9234 207
7106 2369 331
7143 5562 16
8294 3441 732
8397 7026 440
3230 5538 466
3421 8621 641
9070 1111 870
7106 5654 855
3840 2061 8
2161 3702 185
3740 489 62
1752 901 81
4028 1397 986
578 7164 540
1065 6993 549
8031 9594 243
2501 3973 343
2532 4345 327
6932 8250 250
3377 2591 708
8266 4420 987
3994 5563 472
7824 4703 492
2606 114 457
9247 8820 152
8266 850 559
4402 2999 332
3999 2183 43
7380 7583 86
1819 2135 512
8988 1365 521
7431 4778 949
5644 8006 2
5653 2232 994
7379 3782 382
5088 3373 684
3855 9330 113
1879 6584 708
9383 5428 88
2440 6670 805
2543 4338 268
8815 4332 137
5005 781 408
7822 2160 44
7275 3575 830
6975 819 544
5861 88 401
6607 1399 911
8899 7437 301
4891 1949 378
5864 3321 328
2783 1570 156
8684 9923 740
9329 1916 271
6290 1414 663
4994 5679 35
2759 9881 279
8836 3738 197
1078 6428 663
7113 6861 207
3737 6331 987
5759 40 367
3980 6714 802
2655 4701 388
2724 2495 371
6194 5912 52
1254 1483 312
1319 5663 358
8026 286 978
9719 6235 275
3787 3022 713
8781 5047 504
6534 2535 992
6099 3646 582
2234 973 42
2937 3061 460
8431 4112 481
2496 1910 452
9184 9196 385
8814 4710 13
4098 4406 970
62 7427 904
6862 7342 672
5980 8247 681
9401 2669 842
8986 2044 519
4876 436 337
3401 5288 102
1492 4957 398
5338 971 603
609 1476 159
1121 2252 828
6959 1296 293
8169 6724 104
6518 5191 753
2068 4659 699
3273 7927 795
3594 2985 836
3221 1427 774
9464 12 766
3179 1709 957
5993 7007 993
9838 9565 320
383 1818 540
4670 4662 368
6923 9425 129
2540 784 798
6472 158 742
3918 908 563
8497 1874 573
1920 2418 355
4581 515 138
5460 617 169
250 7314 466
9885 2216 100
2244 3107 806
7639 8640 852
8432 8423 779
6833 724 247
2467 6150 858
5898 2089 756
4451 2410 696
381 1265 817
8683 118 933
9645 6671 289
7663 4738 544
5110 4564 985
5148 9887 292
5408 913 951
9123 5677 24
9896 1449 351
2926 9582 245
1865 6121 668
9811 8875 543
4794 1757 999
3360 4823 722
1771 1564 701
1732 6383 207
808 110 840
9917 8737 332
2511 5535 227
3622 4374 443
7425 7187 87
1245 2153 903
1860 1866 635
5792 7841 853
8209 8939 752
6327 3678 277
5741 4127 651
5964 4072 843
7882 3947 852
2556 7822 924
709 9377 125
4841 7615 422
1091 2468 764
6259 6499 972
6745 4181 589
5685 9946 932
9647 3622 242
1552 9054 392
5985 9209 844
502 8685 314
1213 4023 347
8895 7962 549
8989 9719 656
3117 5128 27
2839 1775 975
4011 878 286
2477 8599 31
4644 8929 671
778 3489 54
1927 2821 291
875 4326 948
430 247 819
441 6422 882
782 2537 750
3674 2326 837
1788 2170 477
2876 8689 499
2323 6229 861
1172 3547 646
9940 2548 927
672 1109 336
3131 523 752
2160 528 403
