10000 100000
9924 6184 33
1146 5329 96
7206 5387 69
4084 1893 23
5080 4133 38
4472 410 65
6346 9662 82
2915 1013 46
4318 4674 100
4367 9336 4
2682 7520 29
3037 9838 61
5727 5271 42
5315 8134 58
6857 8230 12
9003 1954 15
1930 9220 15
9575 3436 12
9585 2424 16
1635 5517 77
3800 8059 95
5784 5303 95
2731 8997 5
5451 9784 100
3131 1364 63
3592 83 68
7430 4404 84
5108 3935 75
9769 454 28
6041 2852 50
1205 7717 38
1798 1116 35
6042 9565 92
3610 2648 7
2369 3252 86
5270 3164 19
161 5179 26
1080 6764 41
5652 1730 13
1027 1824 48
5242 3939 10
945 7242 66
134 7324 15
1452 5393 12
1069 9821 63
2622 377 91
4449 9922 23
6736 7136 76
2983 6858 32
1844 2824 100
9761 9443 85
2097 2716 83
7163 2502 82
9686 6725 69
4383 1237 69
4479 3706 21
4699 110 59
2321 5932 50
4094 6419 98
4298 978 38
181 9902 57
795 1726 10
794 8216 8
6437 469 74
3831 8844 17
6991 9364 21
3110 5864 27
9256 2335 16
8240 3859 63
2479 4598 92
6317 7347 10
5500 8678 69
6700 3366 21
3685 889 32
586 6694 6
9160 9330 78
4333 5363 83
4114 1715 24
3319 6589 26
2626 1434 24
1797 7108 48
2914 1932 7
3741 8689 62
6947 668 47
9538 1864 57
412 8395 57
8561 2549 15
8140 6596 18
5186 9631 5
4356 8123 95
2982 6646 73
9551 4778 79
9631 2493 90
7492 6102 100
106 3862 38
4840 4526 11
1335 1874 29
9335 8962 100
832 6999 51
4048 5471 56
5575 6737 47
834 6487 32
9437 9175 52
7939 6071 80
6246 8673 77
4650 2970 90
4583 6530 92
9432 1862 93
4440 3821 29
5418 3594 53
9215 5222 6
8926 6529 53
1788 9543 98
1572 960 89
969 7587 59
65 3979 31
5492 5408 95
6421 1651 43
5341 14 32
5344 4415 75
3879 8628 95
1751 5035 95
1617 8032 1
5791 4414 49
9872 3707 82
215 7689 12
7224 8112 95
3522 31 35
5778 4552 21
6136 4258 27
7201 3858 66
3779 3339 84
1350 751 31
5109 4032 75
4043 3556 63
3958 4838 43
1358 717 13
6119 8864 40
3517 7852 48
6004 7881 86
1686 8838 4
949 7716 22
8114 1195 48
6089 5336 21
586 9444 64
4663 5678 54
4590 5336 61
1531 446 81
3550 723 97
5893 7949 73
3421 3030 52
5712 6058 47
2490 314 8
1704 57 65
1060 123 52
7968 8950 22
7480 6263 48
2978 7546 25
8763 5238 56
9946 6837 30
3477 9700 79
352 1801 70
3468 3081 56
2725 4558 99
1383 5667 82
3611 9492 86
4013 9192 57
1248 7073 69
5911 367 61
3690 5661 73
5567 5950 4
3445 2041 24
7902 2704 2
9914 686 17
6630 8874 13
4989 6594 22
5911 942 23
2919 1195 76
7500 9387 76
8853 4040 19
597 7222 28
7924 6168 64
3924 9279 92
6836 1685 72
1063 8832 63
5266 4392 67
8892 8 7
9048 4786 5
3152 1215 28
8279 476 39
3828 8493 21
8628 7825 43
6464 8744 40
6683 9995 99
3577 5162 72
681 6347 4
5742 6395 78
1364 6099 22
8828 3750 27
757 6199 48
8997 5923 60
6506 5482 6
5211 7530 68
2548 1956 86
166 658 72
1082 7910 31
8797 7064 7
1113 7824 71
3059 812 41
6553 9384 91
1643 5454 69
4106 3189 77
5961 6982 90
7330 1382 5
7 4093 39
2752 606 17
9947 7638 10
4189 1876 24
3220 2071 50
8188 1214 31
9870 5009 76
391 4830 26
9861 4283 45
6047 6585 86
9428 6974 56
2843 2037 28
583 3013 27
3065 8895 36
6209 3030 13
9600 448 100
8490 3986 95
3853 5926 13
1648 8022 68
2861 8810 85
3316 7545 77
1957 5221 8
2467 1967 52
3357 1256 65
2460 6073 42
6894 8149 72
5916 6519 51
7797 8074 6
5495 9240 96
7706 3887 47
5613 2097 25
9408 3220 31
1515 6874 97
7125 1143 1
843 9139 57
24 8929 60
1483 5744 99
4814 669 72
7852 7004 55
7774 7863 13
2925 6274 50
1990 944 71
578 3988 35
1206 3995 100
5141 4944 12
6472 6006 4
4754 6979 36
7714 685 19
5871 1617 18
3682 7174 73
1445 2605 20
5417 9117 100
2570 9577 18
9350 9392 94
1515 6617 37
6502 9468 24
2041 796 62
8088 3645 7
17 6986 74
9534 5650 90
1929 2028 88
2443 6618 98
9596 7708 24
5130 4009 5
6252 4437 100
131 2386 36
7533 6070 22
1292 1775 84
5980 1486 91
9193 4954 19
8408 4493 83
6084 1796 8
561 9305 21
1518 9791 70
221 6476 3
3963 8230 93
6842 7554 49
8464 825 93
5272 7907 98
4365 9808 62
2384 6162 96
2459 1233 4
1406 4964 28
4333 1651 87
1799 5947 54
5848 3405 54
3191 996 89
822 5812 81
6668 1832 80
9654 454 1
7575 1138 59
2909 3955 96
7439 9819 55
7131 6492 44
6380 6830 89
3800 2500 82
1944 6651 19
7060 5179 9
5516 9038 100
9166 2110 61
5609 7136 6
7333 5389 10
1365 9242 64
2196 1145 62
4362 7761 25
8835 4623 20
6361 8600 87
7683 6713 20
5413 1259 75
1616 2085 83
9059 1213 56
5711 2617 38
35 5939 40
7423 4185 32
435 6308 14
6757 4090 73
2113 1870 88
4673 6848 23
3660 9212 80
4449 8932 64
8087 8623 19
2726 7898 60
8098 2555 8
2076 6239 96
8331 6787 74
1091 2616 23
1792 5723 20
4147 6281 59
3071 887 93
3499 154 22
5711 6308 47
2855 8321 52
3787 8538 55
6280 6998 33
4969 465 14
7019 5771 62
7845 5438 89
9661 8600 80
2779 9349 99
7212 4422 40
1675 1993 62
6471 4923 70
7247 2118 14
128 7374 13
9352 6758 51
8079 1177 67
8425 9106 2
1688 1326 49
3107 6638 56
445 62 45
6481 5451 20
5911 934 99
3052 2216 50
318 5313 40
9073 5385 76
7457 7752 34
3630 9363 50
2201 7067 54
3153 4777 23
4516 6907 99
5500 1893 48
2201 6014 94
9700 568 69
5088 8388 97
3379 5656 97
4851 7310 76
4864 6747 90
4101 2647 16
8495 7798 22
7335 427 39
3273 6734 12
6493 2536 30
9631 8787 45
9325 719 33
2600 7003 34
1133 7058 74
2999 8026 79
2796 8619 35
277 2162 90
4173 7703 91
4314 2982 80
3096 1595 89
5998 1172 20
6811 4176 79
1577 7454 13
9189 5251 13
9658 9677 23
6261 8330 47
3721 3549 94
3789 8833 60
5947 3937 70
1430 584 73
1605 6766 55
5843 7935 40
8748 2760 40
9752 178 64
7443 9941 38
5511 416 32
3637 8027 35
6150 5047 4
7513 130 7
2584 8241 46
6657 1348 35
8261 3196 51
9115 8401 38
9474 6008 81
9304 1164 49
733 7464 48
4488 7737 59
4691 5742 37
9046 9122 94
1415 6609 41
4138 5405 6
7870 8009 61
3428 4757 44
4277 3141 3
2697 1139 62
6378 6873 16
7818 2016 34
5251 5440 57
8579 5691 48
9289 7836 95
5688 3242 68
6544 5511 24
8220 922 95
8204 5005 1
1997 7190 64
7521 1081 71
6308 6859 11
1113 4821 54
4682 2714 75
2758 5348 64
1360 7283 100
6672 818 57
6807 902 76
1435 2753 66
3126 9836 55
1263 2790 89
1117 4893 2
7954 397 59
1864 370 6
9434 9290 61
8082 9578 95
2058 4887 16
7418 8805 86
7317 8962 18
824 7607 45
4850 2391 90
6748 5798 57
8173 8896 42
6688 1386 55
285 6105 66
7690 4886 72
8420 3493 23
4065 8708 47
1824 8575 17
6707 111 88
3702 974 35
8462 6805 80
9848 7609 75
4795 2934 60
4009 494 87
2245 5105 63
4940 5744 38
7839 3083 15
1679 6688 22
5700 3447 17
8242 1867 61
4857 3313 86
2020 8299 19
4608 2482 45
9628 2433 55
5005 6314 98
496 6754 83
553 4543 85
8804 5387 27
41 2341 33
261 6256 50
6214 7843 42
7326 6035 89
2903 6849 59
9707 2731 65
2794 2840 94
8328 365 91
1606 6266 71
9113 5208 43
3878 3089 62
6628 470 46
1381 813 29
2253 5107 61
944 7905 56
5920 8379 87
8847 3340 74
2589 5300 39
5602 1633 88
6403 7556 24
3094 72 32
93 2108 97
1526 2451 50
4292 114 27
3023 3738 25
737 2411 37
7477 454 61
3542 9860 62
9392 9478 25
633 1228 27
4161 2674 67
9460 2334 10
1337 2452 61
7198 8378 78
3729 1864 48
6278 3333 7
9062 3080 52
4553 8111 100
8281 647 41
3835 724 27
2694 3870 8
3088 1922 34
1439 4342 53
7479 7938 90
3631 9390 3
3018 8001 60
4584 6630 58
5003 5188 56
3611 614 29
6802 3296 36
6939 4022 88
1859 281 4
7315 3335 3
9598 1922 66
6694 2691 73
754 5735 4
6951 1061 58
269 8838 93
9053 4483 81
6608 9885 18
1847 8365 64
8854 7506 26
1096 9094 26
4901 2611 11
837 9434 96
5019 3912 46
3612 8714 59
8759 7055 2
5313 5987 86
8968 6649 33
5510 9171 96
9163 6642 48
7695 5970 55
5196 5658 22
4224 5951 2
4770 3458 36
5041 2662 99
4308 3516 30
5528 7157 4
3208 6002 57
6542 4805 68
2594 2264 78
5730 6700 5
7450 8400 44
7493 6029 30
316 1688 91
1208 8531 39
9879 1442 70
3462 9195 11
2345 2373 43
1767 2425 79
6405 7776 11
5799 9958 4
5915 2204 64
481 706 85
4174 4642 92
2017 6718 84
9346 1263 51
4321 8194 6
2733 4944 35
101 7498 17
4353 3847 63
3854 1493 80
3620 6231 63
8739 9860 36
1884 2216 72
3520 5459 15
2004 9861 94
8278 4272 25
2946 9146 99
745 4062 53
9922 256 36
4420 4365 66
9256 7781 43
7255 755 88
4921 1256 66
9906 7837 36
8078 2931 18
6404 8386 62
7899 7299 48
5277 4598 24
9848 1730 51
6296 3161 97
7800 1138 80
1478 774 32
691 5128 1
5260 8182 78
2476 9210 64
3902 5300 39
7423 6024 7
3572 7882 45
4074 9103 9
1891 1740 18
8960 879 86
1665 1387 59
6243 6956 45
2319 9867 77
2022 376 19
1426 7328 96
6160 5468 37
377 9877 8
9544 52 42
5896 3366 98
8342 7812 71
9894 5108 66
7037 8734 67
6512 6214 62
7205 7627 96
2227 3176 4
3392 8399 21
3637 453 84
1307 6683 19
826 5765 19
7416 4584 57
426 2208 70
4302 7213 62
2670 6111 33
1443 3375 89
2328 757 16
4407 1132 47
1165 9524 29
482 9667 52
5081 8905 35
2467 2640 76
9103 5089 27
6538 1509 55
1806 3059 82
6898 4827 40
3993 5960 18
994 5711 1
7557 148 45
6747 7901 44
5572 3670 98
2211 6767 46
8728 9951 86
118 6143 59
4325 4134 77
497 9502 32
8373 3323 55
3213 1474 80
8618 2646 45
2469 7374 39
2104 4667 71
7681 6910 72
2899 529 98
6868 5205 55
2978 8339 50
1398 9669 93
1942 5929 82
5261 8114 63
4177 4190 97
8339 2843 31
393 9031 12
6336 5986 42
1316 7224 23
3142 7391 97
3285 1330 65
1920 4621 48
5160 8738 41
715 7749 46
8072 4458 40
1466 4184 50
610 1470 64
5772 3203 93
2204 4295 30
1077 4535 60
8095 3390 22
3337 7182 4
530 9331 15
1244 9066 83
5981 8443 82
1644 7801 79
950 119 1
603 8908 100
5885 3673 21
5422 1180 38
6384 3251 26
2167 4054 29
2713 6774 55
9950 2710 47
6721 4764 90
1242 5611 3
1368 1336 14
2430 9880 27
5830 2137 60
9235 6932 14
6407 5117 51
5053 1573 14
71 8678 27
5420 1581 14
1614 7677 71
6784 41 100
9798 5405 11
6418 5998 42
8955 2209 84
9182 9570 43
7796 9126 90
2708 3172 81
2744 6799 10
1491 4854 60
9696 3003 10
5689 9206 22
4330 5618 36
2077 3856 34
5742 5357 26
4349 2391 24
465 7873 71
5271 6288 59
1165 4352 36
4677 8262 86
8056 9493 2
4022 279 71
9136 3278 100
9294 9449 88
2077 3545 91
7390 5253 62
1812 3205 30
7572 6762 50
8286 858 41
1633 8561 35
2972 2390 36
2314 4265 14
6284 3040 96
1506 3623 33
915 730 80
8641 2661 29
8515 2974 48
5468 2253 29
4191 6345 53
2159 3824 19
9005 261 25
9319 1607 13
2060 6550 5
9472 8894 35
7400 914 18
2406 6224 23
9059 6797 23
1272 5269 14
665 7151 22
3635 2634 81
9324 5307 96
612 9021 86
5552 2963 80
4352 8114 56
6767 5919 5
9616 7869 30
4468 3264 37
2362 3405 73
7797 9668 89
756 2934 31
9979 1382 41
8085 77 98
422 1129 78
9385 6773 22
9151 5824 80
5878 885 10
5623 3316 61
8250 6005 12
5326 7122 62
8878 9525 19
5807 5512 31
7305 2434 74
5850 7178 59
5979 8986 21
9134 3603 40
2217 8245 70
406 3405 52
4151 8987 35
6643 5296 76
1370 6962 10
6222 6233 40
6378 6693 24
719 5001 64
7937 1872 30
4132 4750 3
5822 460 9
6686 3921 26
2501 1195 84
7257 2439 5
9161 8650 97
4161 2070 96
1894 527 71
226 9854 27
8398 156 75
505 2707 38
6239 8173 35
9530 1517 62
5401 3873 63
4482 1671 57
3825 5545 39
6808 4885 72
2751 8028 43
1896 4341 71
1897 2399 86
690 5344 11
5078 6919 65
4316 4942 66
4518 4561 80
7570 8643 27
6616 3910 39
5569 7034 18
3865 9311 34
8835 562 54
9107 8143 84
6426 8384 59
2161 8639 8
5715 8796 91
8983 8330 90
2385 4377 22
8975 7514 39
4776 5652 93
5693 5764 2
5124 7727 92
1868 4202 57
8116 8912 86
9005 6686 85
9664 3276 37
6713 5592 11
2526 7965 11
4639 1033 17
8272 1812 18
6627 2977 89
479 1567 98
915 2215 36
4050 3834 100
6275 6148 71
9659 2059 36
9163 3867 7
2356 7307 15
970 8512 90
8504 3403 89
2129 6682 85
5352 6755 78
5775 9931 80
4186 3707 97
3330 2979 31
3582 2171 82
5445 1956 98
8111 615 2
8000 5790 92
7064 7175 51
1970 1228 4
8190 7567 41
6362 232 56
242 3842 58
9295 2506 49
3035 5949 61
9980 4608 54
9882 4775 81
4993 157 57
6849 574 37
1782 5928 44
5931 539 29
4029 9693 25
4188 3806 72
2146 4723 67
9910 9316 31
4962 7978 88
135 5130 33
5318 6982 61
9526 3191 32
2673 8137 55
3594 4360 45
3392 1488 62
8241 7199 36
1824 2123 3
3120 7974 84
5092 9958 17
1031 5182 94
4038 5282 88
8898 3618 21
7556 4850 93
7531 7785 15
6717 3702 12
2999 8154 14
828 6793 1
7902 1420 86
6031 8605 7
5883 538 63
2016 4916 6
7227 2484 74
4472 9105 2
6353 5787 32
4254 8525 77
1915 6087 1
8775 5923 30
4596 8927 92
6932 8227 92
6188 4791 42
8486 7765 69
9398 2923 43
4289 1179 13
8904 9351 96
7816 3238 69
2242 9803 89
7394 2986 27
41 471 22
1359 7110 51
5483 1566 41
299 2962 77
2467 5752 15
1569 6724 53
6792 809 32
6398 6586 55
8401 6837 18
8661 2482 23
8420 6217 16
8143 9851 70
9307 4906 86
3875 2749 90
9675 9561 76
8996 7566 23
9480 9032 95
9296 1961 73
36 6611 13
2695 35 90
2551 3902 83
8872 8453 8
1734 1756 20
1356 3641 63
8295 4652 25
6905 3576 48
5470 6052 70
3894 7952 32
8956 8481 17
726 837 35
4454 1847 60
439 915 68
3310 9595 97
2095 332 6
5784 7789 36
7340 6205 100
1881 5504 65
1371 6586 82
2237 1522 32
8797 7787 77
9027 4381 88
3979 1792 54
7030 9789 8
8023 9001 87
3513 1240 26
5891 1234 33
6329 834 59
3655 2101 24
2402 4845 66
5641 9235 8
6824 486 57
1288 4257 10
3951 2809 31
4237 5379 87
5786 5394 29
4679 7264 98
6702 8583 41
860 635 88
4883 9633 17
1504 7777 24
1415 3856 49
4548 7480 44
4197 7463 39
7748 135 13
3868 2117 31
7049 6521 22
3413 9105 19
2069 4652 69
6782 1711 38
1343 954 44
1290 5356 25
4177 8766 60
2980 9984 58
7126 620 59
809 8763 9
8553 7903 52
7418 8298 37
795 3565 39
7274 8204 17
6766 5887 29
3488 3687 25
7061 1930 62
5849 6823 74
9082 4172 26
3083 2406 88
2313 8793 33
3394 2371 67
7061 2128 21
2643 8549 16
8536 948 38
9486 4642 19
3856 4188 41
798 4812 51
970 5791 57
2454 8655 19
4789 1278 52
3188 667 70
1887 3825 77
2942 4276 42
4523 3777 93
8066 3490 89
2091 1133 50
7867 3900 13
9815 1468 84
990 4029 23
8881 44 55
6856 5838 2
2285 8607 73
9021 596 17
2238 6541 80
3586 8860 86
5235 1247 40
6818 8489 44
6120 4584 12
6922 2367 98
9765 8927 88
7741 7951 90
9617 4962 88
5817 7088 90
8607 4320 74
4528 9617 15
3685 3224 90
9681 7797 18
9955 3201 95
2470 1971 81
2069 2033 25
6863 4956 48
7205 1850 91
8529 7593 38
557 2011 60
2803 9535 21
1660 7995 30
1775 4791 63
7207 9715 17
6653 200 5
6472 1709 83
8098 875 54
808 5809 32
7338 3033 15
5030 2443 32
6423 2488 95
8829 1613 5
622 4242 63
6539 9277 67
7804 1667 54
4854 1862 45
4845 6630 73
6196 1352 20
9904 141 40
3534 6677 28
3049 8197 75
5654 4233 11
1510 5457 20
3057 1171 72
5121 5900 14
5396 3841 83
4242 2175 50
3852 1220 73
3048 4487 21
6232 2355 73
9822 1820 43
2236 377 58
1266 9305 91
7770 6065 15
9116 9966 24
9173 9784 83
3672 2323 4
8587 7381 66
2382 4255 77
8067 50 90
5984 1340 50
5066 3462 15
821 4564 94
6007 1351 6
8915 3358 28
375 3024 7
7155 6702 12
3112 4814 45
732 2194 28
3328 295 34
8246 5455 8
8902 999 41
927 8128 30
5909 3348 29
3238 2582 81
2581 8965 1
5262 7729 17
7690 1178 64
4496 6696 28
7865 6591 66
8309 7267 18
2191 3104 47
7638 8010 65
6641 4441 54
333 8591 73
651 5694 70
8308 4160 94
3360 9166 56
3501 2726 8
542 4927 95
1507 7426 84
4551 8105 14
3467 884 57
5342 7407 19
3129 3777 33
6581 8357 45
6797 2798 18
9836 9397 17
3423 1815 81
8518 900 15
8114 9154 31
5038 9356 45
9165 1970 68
6217 5994 76
5377 9594 33
2595 8124 87
4645 290 23
9334 8562 23
1491 3120 39
3588 3092 94
2624 1566 32
4197 8535 62
4126 467 51
3989 994 51
6295 337 99
6950 2441 18
9604 6220 91
1901 7853 58
2324 7787 76
2847 6782 18
9737 9951 10
5855 8604 14
8036 7668 60
3675 6584 79
8245 937 13
4314 6288 2
18 9299 26
7730 3690 10
6653 3136 33
8688 5244 99
7377 2027 18
7454 8005 1
5276 4330 7
2467 632 14
2944 6030 56
9092 4405 2
6831 2328 87
9790 571 58
9719 4550 80
9241 2705 23
6215 5413 96
475 1122 1
3270 1685 73
6819 4950 72
4612 2963 31
6468 6827 16
1414 1673 30
4617 6655 14
2156 5293 76
3505 6691 11
9788 9672 10
7711 1140 6
9976 6198 11
2436 5912 55
7367 1454 90
2403 4409 91
4958 9289 30
6725 3864 49
7789 8364 2
6265 2145 78
3476 3065 39
3181 4530 84
4962 4594 18
1227 7066 34
7494 6937 96
7121 5215 50
1385 7109 69
2797 8429 41
8275 7570 35
6809 3962 87
5894 3459 30
7227 3784 34
5441 529 26
816 1833 72
8307 628 22
7543 2039 75
6795 9166 61
1656 7236 75
4721 1752 33
7568 8147 82
9375 9059 46
4757 6626 44
1323 1131 58
5513 6125 31
8900 9686 52
8944 8526 62
6025 3231 32
1683 8448 54
3869 8775 96
6267 2956 32
5314 3009 85
484 3758 52
495 9613 55
28 1253 63
2477 5685 7
1415 595 43
1022 8937 2
3779 7414 97
6050 1402 17
9641 9193 85
924 6630 21
3447 4148 78
3681 9393 67
7694 7122 36
8612 8523 16
1950 1292 29
3290 3048 10
6579 8200 67
6723 9549 16
5607 108 42
8046 9602 25
4069 3475 87
8044 6156 57
2633 7295 42
1879 7819 42
2104 3927 6
1989 7540 43
5546 6214 77
9957 5837 1
6689 7231 39
1031 1735 63
42 1756 96
1489 4815 32
2182 2730 79
3133 5161 49
3345 8690 24
9066 6872 86
7018 9319 2
6728 6157 45
8777 764 26
5981 7225 49
425 2669 48
6487 3373 24
8476 2466 24
5477 3313 2
3442 7047 96
4064 7203 11
1477 3716 15
6936 5921 85
2606 6979 2
9515 7474 5
8865 2586 66
5819 7813 31
1644 9980 40
5128 4520 82
7950 8631 63
7603 8984 61
8159 8437 30
3605 2916 98
2148 3024 98
7914 4190 30
2807 5504 51
8389 1292 28
7611 3250 29
4229 9183 1
2889 9431 32
9281 2696 79
9445 8924 27
1524 3137 95
1505 9219 98
1360 3729 10
7562 2640 87
4386 3497 72
1304 5554 79
1597 28 35
3270 1061 64
3142 2881 24
2544 1576 21
3233 9434 95
9414 2480 11
7035 9747 77
3142 3347 96
671 6816 62
3871 4187 39
2360 9068 16
9408 2724 58
1451 4662 19
4203 4076 81
3888 2782 67
7521 5162 84
8405 9613 98
5337 2636 14
5955 449 36
7195 5331 13
9197 5511 11
6505 1951 96
107 2856 13
9710 1797 41
1890 9104 26
4559 8828 8
9190 7239 14
449 9213 78
2054 8307 11
7712 4768 19
1569 642 75
4323 8898 14
9662 2179 26
3658 5399 54
8022 8497 5
2134 8074 32
7434 5142 98
1419 5825 26
6593 1253 34
9622 2410 8
8724 9861 1
2494 2188 97
8973 1565 41
4534 6363 87
5456 5400 43
3298 770 68
4621 7674 30
5408 7284 88
8947 6333 56
2187 2131 13
918 6560 33
7282 4324 91
7666 5149 70
6320 4833 37
2011 1077 11
1601 2867 100
8203 1220 94
3651 3199 84
7304 5872 19
1739 2861 15
2003 8045 8
9681 9986 81
9982 1300 51
3970 7821 12
9902 4787 12
336 6996 40
7177 7166 55
7154 5812 38
9188 6411 31
4612 7189 70
1921 7838 53
6344 4169 22
3312 164 78
7432 5575 6
370 6276 95
4015 3986 88
6188 2647 97
1927 7058 58
9649 9356 48
8730 2461 73
4207 57 37
100 325 85
426 1400 50
7477 7755 60
7227 7525 15
1720 9366 1
3685 5380 49
3611 4723 44
2219 9775 72
4002 5079 30
1992 7534 18
6108 7526 89
862 794 74
9100 9646 52
922 3417 60
2777 1808 22
4848 1539 37
9894 2340 76
1415 4595 27
2681 4101 93
8619 583 28
5168 1783 97
4844 8090 14
9251 839 90
7937 2792 11
5614 4542 16
666 5221 61
73 3899 1
1991 3409 41
6442 8788 21
7673 9479 65
4782 4267 41
5211 3923 1
3031 2024 27
3616 961 38
1715 3690 50
76 258 96
7472 2746 96
9194 604 63
9247 9759 70
5115 2511 73
6042 4034 70
8625 3154 22
8468 6795 29
3709 2479 47
3795 9950 82
661 2067 70
8285 3905 16
9626 6859 75
3554 4024 99
209 345 16
7236 9067 13
2280 396 96
9218 8379 86
9774 3784 39
2346 9452 51
3734 8026 54
4032 7537 37
276 4740 24
5871 7768 42
5457 8861 67
1357 5718 61
8942 5989 64
6647 2999 19
8083 8625 51
4607 632 62
568 1514 2
926 7578 21
5808 484 80
2137 1294 96
454 5896 47
3960 577 74
6347 8705 71
3789 8986 20
9171 1817 54
8490 8636 40
3399 852 80
612 4978 26
4148 9429 25
3106 1683 6
839 9394 69
8459 601 71
576 2620 35
5620 8380 21
2176 7918 30
9724 7603 71
4216 7352 95
7717 2747 68
8520 4610 19
4973 7047 30
7483 5335 14
9797 2242 48
556 7908 3
2158 2304 11
4143 3752 65
7771 343 93
7903 8364 75
7025 824 31
1468 7558 14
5345 1597 1
2208 8070 24
3634 5403 76
5535 2740 27
5924 1884 12
7739 8352 6
6439 3679 41
7053 4603 91
286 177 58
3038 7116 6
298 5150 28
3560 2760 58
8731 5790 71
2147 9670 61
2774 1857 28
673 3821 10
6081 1666 15
3817 6708 56
5185 3821 72
1856 5219 82
9028 2127 39
760 7258 96
9994 2856 74
3937 9889 82
5783 9216 30
3475 5917 15
7879 4552 33
8753 6853 25
3258 3638 54
3770 3580 72
7533 7760 74
2775 2911 38
8358 946 1
8063 4624 9
1054 59 62
8243 5472 35
566 1270 66
1757 586 38
7204 2277 57
5916 2688 42
8017 5678 87
1937 6711 8
1290 2329 44
8385 9742 40
2115 8952 11
908 6998 22
4623 3824 3
5520 3714 55
6415 2896 81
35 8688 52
5966 4538 29
3496 11 19
4686 2345 77
7405 4795 10
3171 867 17
1159 845 66
2561 1816 96
5240 9616 64
1379 2595 64
6966 1976 72
4752 7256 60
4972 46 43
27 6782 57
5153 6497 61
7541 7791 41
9671 4826 60
6303 7156 76
679 5295 82
8312 7325 92
3384 8624 68
4904 9428 81
7416 2377 11
1315 3226 32
6044 4502 14
3913 8290 70
7115 4905 26
5507 7686 35
1426 5841 36
53 3060 46
349 8339 25
6290 4931 89
7242 767 73
2965 7054 95
8673 5697 43
8241 216 51
8813 5953 49
9126 3822 59
5024 2980 44
3790 3114 98
526 5925 8
9834 7605 13
215 3285 54
4392 6877 55
5120 5805 54
152 3747 99
3352 8409 8
1979 7368 90
5925 3544 4
9453 78 32
5072 7770 1
7798 980 57
3693 8893 69
2803 798 91
8999 3928 40
5258 7443 32
1056 6553 85
2639 5762 72
7590 4602 64
8379 7481 84
2507 5289 28
153 380 47
8 6994 46
5912 1127 31
4981 2332 14
1756 7229 22
809 5183 94
2679 272 3
6682 830 26
4351 6202 64
2344 4393 38
8207 1160 69
3097 9002 14
2789 1171 67
8442 4201 76
1903 2566 54
3488 8421 1
9550 9231 70
1696 7349 40
9757 4483 53
4501 510 98
3344 2301 87
3870 8069 26
9626 2732 87
3370 9250 78
7154 2776 36
5156 8322 49
8517 3898 11
4418 2229 44
6665 6142 9
5941 7600 1
504 6124 78
852 2312 49
6609 1523 97
9540 5046 63
7364 4856 7
625 6836 75
3581 6462 82
8348 8928 34
1333 8 34
4277 7998 32
7208 8300 51
59 2372 65
9835 1934 92
8130 4694 80
5113 5891 8
5619 3227 66
5577 249 82
8558 2486 89
389 1824 39
99 3331 9
4281 2014 10
512 7766 96
7373 7201 42
4482 6921 20
7210 6855 51
1653 3967 64
1796 6910 52
9189 1029 69
8526 7603 90
1361 153 95
8221 4111 64
2267 8662 53
7147 637 84
1837 102 46
8802 960 2
3122 8365 50
6856 2186 79
4546 7477 76
7147 2802 16
6302 1870 89
9494 3747 73
8899 6750 57
353 4331 98
3616 1682 54
476 8763 58
5565 2290 1
5118 3546 76
5173 4091 87
6454 5366 64
1768 8576 33
6708 6641 70
760 8886 34
3919 7359 59
976 6745 44
8667 5525 35
2901 8277 40
1975 2263 16
7578 1470 48
1879 5950 13
4547 660 10
2482 7071 54
56 2561 27
9079 2566 3
1305 4691 5
7618 3771 65
5292 8054 66
3731 8430 38
9559 9344 92
4678 8590 4
1646 3483 8
8547 4548 20
2611 1029 96
6932 5918 1
3416 2378 91
3317 9600 25
1764 2858 77
6482 5618 68
4922 2308 4
9869 5319 47
9943 1714 49
4615 5822 20
6895 2101 20
2864 4552 38
5349 8705 57
3504 7056 22
63 1310 85
4021 9346 70
5157 6567 60
4099 6588 77
8264 2566 100
3539 1550 9
3376 297 78
6892 6180 37
2072 7111 13
6321 8170 58
538 4989 89
6781 3880 58
8021 3283 68
8173 8719 95
5149 5158 74
4819 6400 7
7742 8729 8
3120 8581 25
328 2128 2
8259 352 14
5026 3863 63
3929 899 39
4553 4484 59
7348 1733 33
499 8512 12
7319 1692 77
8428 9814 18
5121 9455 52
4053 9028 81
6544 5032 96
2176 1245 43
7986 2101 96
9235 7871 8
8706 2165 80
2689 8231 25
8982 435 57
3973 6912 96
614 1562 55
4266 7284 93
6864 478 32
1029 4883 21
1169 5341 4
4419 9740 60
9580 6018 18
7063 1129 12
9450 2268 3
5197 8035 46
5378 7149 4
