10000 100000
435 6100 77
8493 3744 95
1392 906 69
2614 9236 56
8345 6799 7
4278 9737 36
3629 2785 59
307 3235 23
7389 2446 71
6075 2211 62
2189 3572 65
1499 486 99
754 6584 46
7906 3336 32
2708 4118 7
7614 6825 66
4587 2833 76
145 3119 26
1872 5983 48
3267 4576 99
8028 3578 76
1215 2276 6
8452 9090 29
5955 2183 78
263 4501 8
170 6089 68
9379 124 79
6041 6217 42
3854 2230 54
2406 2937 51
7897 8771 25
7536 9109 8
1440 1146 91
4615 1757 79
3942 4848 19
9875 8512 99
4258 9399 92
2025 7474 72
7629 1883 3
4027 3620 19
1159 6346 33
8008 1691 91
8692 1700 48
8292 4778 5
7232 3332 70
751 4090 5
2698 8110 26
5659 2599 2
413 5522 25
4135 9718 87
829 763 88
5594 2622 31
6673 818 42
1123 6328 89
5180 9679 14
1054 974 72
1870 329 95
5586 7878 22
3781 9739 59
3061 2138 5
8564 7682 73
9485 3903 93
7612 2085 34
1516 1864 23
6194 6050 77
2537 4866 55
166 2275 9
8823 9711 90
3499 2760 5
5739 8655 31
3029 5256 98
7175 618 9
675 2796 53
5047 727 38
153 8047 65
5966 8121 24
6157 3943 11
4065 1883 37
7188 2059 60
2962 5225 63
337 640 100
830 8664 46
8846 6872 31
7731 5757 88
4586 313 90
8554 2955 11
8525 9654 98
697 9793 9
2966 233 6
7154 132 28
9154 9212 84
5438 4077 82
1649 9003 7
1545 1855 61
4708 740 62
8651 2625 93
4250 5713 15
5307 3679 13
1265 1464 63
973 6142 89
4652 6185 77
8608 3188 25
1372 4429 85
9770 99 6
8043 1416 79
9132 9349 34
1702 5412 97
7177 2446 14
9042 8600 71
633 6412 13
2735 6311 42
7398 156 36
1886 6087 89
1725 8410 34
7807 2284 3
278 4428 9
5612 1173 90
1341 8148 64
7157 1858 84
3133 7397 92
8201 4094 39
820 5345 62
8002 9933 1
1945 9035 62
3338 7694 96
9391 5615 53
3236 2825 66
5741 1964 25
6983 9881 79
8125 8693 13
2838 73 45
4123 695 49
1156 3989 86
2804 2214 55
7153 7098 76
2736 734 61
1816 8553 66
4542 7041 47
514 5186 24
7080 8950 37
4139 8999 68
3995 6070 33
9712 2685 74
8092 344 97
6671 415 6
6800 6667 46
4688 8801 89
9247 841 31
3261 1548 19
8656 9398 50
7790 5307 92
8552 4967 84
1375 6865 78
8739 8988 56
7959 8490 42
970 1349 7
8394 5207 79
6861 6335 76
9765 7397 62
1582 833 56
7565 7494 94
2831 6628 76
2477 8045 57
7887 5534 57
8285 2640 94
3718 217 89
9439 9823 57
5601 5525 12
7628 5747 100
1731 128 65
152 8938 42
5960 1577 92
916 430 29
2604 8859 78
9366 4835 50
7656 8753 59
121 9207 30
5484 7174 51
7564 5180 33
8900 2717 27
5635 780 85
8005 3826 74
9446 9184 31
2032 4491 57
5414 6966 49
2768 1452 76
8642 5908 53
8128 7235 63
6680 7725 90
5775 3042 50
8715 6562 90
1674 8803 34
358 6969 5
7234 7885 45
1994 5550 71
66 8242 20
7008 6197 67
6388 5224 20
379 2313 74
9261 1965 73
7717 6322 92
606 3678 77
8091 5769 29
5037 9988 5
5718 639 57
9302 6347 46
2289 3687 72
1544 309 68
574 7263 87
6053 9114 67
5930 6267 83
6084 6022 19
4683 84 8
8299 5114 95
4336 881 39
680 3850 53
1773 829 2
8759 8987 43
3343 6452 83
966 4837 40
4028 2173 89
7209 1116 95
7227 380 19
9162 5764 58
8196 4824 48
8915 2230 17
7982 511 87
3079 2975 4
1200 7425 20
6871 7072 32
671 6885 54
9680 3677 20
561 9753 45
5718 9854 1
1173 9941 42
8717 5842 84
2757 9477 61
1666 4044 12
9047 3383 54
2908 2263 41
5006 6047 72
9351 8846 45
4038 8755 83
2193 2837 46
88 9148 15
1919 9975 70
7490 3943 22
9673 6696 97
5043 7870 67
8212 2603 38
8920 3751 94
6718 5051 53
7220 5209 93
8408 917 43
9623 2849 20
5589 1751 14
2965 4697 10
2845 2572 66
5630 8196 99
5705 5740 5
3576 2958 12
8565 8911 70
5287 7313 71
5514 314 87
3810 5273 90
3692 3459 53
3316 6167 60
5766 1079 58
3092 2732 40
7865 2426 77
4651 778 61
9398 5150 28
2914 3103 29
1184 9272 37
3092 4973 73
495 6532 16
5612 7094 73
4644 1473 86
1122 6665 77
2642 4618 85
5052 9943 94
735 3106 73
7076 4886 92
1511 3044 91
8696 4600 31
693 4441 72
5730 8701 92
4508 666 55
3970 5770 27
2005 208 63
5673 6160 37
2819 76 37
5709 8352 70
6553 189 88
5107 4306 6
1901 5346 31
763 6856 69
3650 7152 79
9688 7214 17
1880 927 96
3409 943 54
9627 4338 17
1428 2581 45
7380 7242 36
3550 841 2
9696 6390 83
6175 2921 19
963 3836 58
3265 3556 60
6942 4703 3
3833 7268 90
9072 6178 27
866 6551 45
2808 9283 48
8716 2496 74
8362 1542 93
7662 5863 32
6494 2850 60
8843 4840 88
2597 6563 54
4113 5258 31
2245 6455 82
9153 4407 43
8033 680 83
4930 4878 23
6645 9325 80
7233 952 98
1680 3422 38
5752 871 68
3775 9853 45
1740 4978 96
3075 3234 16
2321 7872 2
1421 4584 11
5540 2590 4
5564 3122 57
8323 6071 82
2087 4287 56
4739 8028 17
8292 4221 71
714 9094 92
5542 1129 20
7771 5434 41
2316 8065 91
5786 2779 6
6501 7242 90
6091 4056 41
4241 4042 42
7271 4649 92
4277 1369 58
8390 1239 43
4476 5118 67
4330 3316 17
9847 6041 77
2456 2288 40
5674 8590 93
1027 849 84
1216 718 53
8612 6176 39
529 9799 54
9540 6161 78
6074 6774 47
4154 8271 76
9728 4528 66
4079 6723 52
3992 8080 3
3817 6451 98
3222 5494 76
3935 6996 19
8875 3181 85
2679 3867 88
2886 4116 82
729 4803 57
1286 3562 97
1155 3287 92
6636 3372 92
7251 618 20
7405 1953 58
885 1657 62
2289 3114 45
4431 6824 4
3749 2590 33
2447 4817 25
5091 5300 32
2108 4994 37
1286 8053 71
9016 9332 6
26 6263 36
6540 3558 75
806 5170 10
928 5166 29
848 5030 20
8112 3603 3
9127 1734 50
8600 9371 78
2357 8691 4
2336 9907 81
8946 497 82
3237 965 41
3975 2715 12
4031 1548 87
3152 5940 100
5930 235 67
7840 8591 74
5703 7621 89
9583 570 11
1520 7045 54
4656 7942 78
4774 2341 96
177 4806 58
225 2138 59
4483 443 71
5351 4525 91
549 8381 92
4349 6219 96
6027 6702 70
2516 2924 98
193 8626 55
1582 6959 87
2478 1505 7
4414 4339 37
1919 467 100
2005 9239 27
4674 126 53
403 5860 73
7365 659 48
6763 5451 79
489 8576 18
6563 9996 52
7227 6967 4
2966 7918 46
6518 2472 39
2641 6353 42
6015 8877 22
13 1085 83
9470 5724 56
3492 6528 2
7318 2982 55
520 963 40
7805 9162 15
5471 4978 60
7374 9364 52
5964 3034 20
6902 1547 28
9656 4960 7
2248 8138 84
7267 66 25
9656 4548 47
6521 3484 81
1392 4317 26
4468 8114 38
775 1545 40
5742 5991 75
994 4519 63
5137 3155 46
7095 9548 30
716 5980 29
9024 5619 4
3755 1988 44
4232 6954 60
8765 430 5
1716 5878 85
7789 3589 10
6982 3241 56
7924 2411 16
6146 4915 90
7469 5431 48
6314 8565 83
9924 6388 85
7999 5009 71
94 4490 20
1594 2732 83
8496 1085 36
8757 2231 79
1948 6794 92
633 3336 23
4182 1210 17
4299 548 4
9941 8682 65
7596 9711 72
9734 6065 78
3736 6730 58
1247 6423 79
6330 3071 36
3274 9414 9
4210 5116 96
6816 4105 87
3903 480 28
2174 32 57
7747 7374 29
7655 6380 65
2963 672 65
3319 1365 94
8232 5117 2
4063 5617 81
7835 8502 55
7409 4916 80
757 1489 36
2793 71 2
7587 9644 18
2943 7053 64
8835 9297 37
4300 6610 90
3621 2445 34
8305 857 39
2760 9902 72
7537 7739 56
2309 6678 57
7135 8631 12
1456 570 5
1280 6259 15
2356 5235 92
147 6532 30
7765 9609 63
4050 3920 51
705 1683 89
5475 8517 100
9255 9895 19
1164 59 83
5594 8493 39
4059 3765 64
7406 4165 67
2816 6647 75
163 520 74
8122 1606 52
8885 3016 61
6633 2608 43
618 8865 51
6635 598 14
4092 6111 29
630 2407 99
1460 5176 69
6800 6873 22
9526 9063 6
7265 1776 83
5842 6306 9
4676 7777 84
2830 4401 13
6679 8879 49
5583 1496 55
9553 3436 11
5873 1606 85
9642 3109 41
8563 6576 2
573 3897 75
3582 4620 63
1527 1292 82
5385 5093 100
7444 7326 82
2800 7039 55
423 4510 70
5938 5397 65
6071 6910 84
4917 2568 7
3197 3435 60
5243 6388 6
8880 8212 63
910 9122 90
7155 7009 49
6687 6841 32
8717 63 24
5125 2661 72
961 4793 11
9267 6670 88
4452 2879 79
8194 622 55
5882 6323 87
6018 1896 35
1390 7578 18
5599 790 8
5681 4780 67
2516 8206 23
3061 2309 99
622 2677 58
4347 3314 91
1226 7292 44
6226 3045 45
806 2706 34
1127 107 39
9143 8921 58
576 4840 24
7767 9982 77
2421 7513 76
9265 8835 10
907 230 29
1171 7243 90
4072 5771 15
3028 4570 50
7324 6816 35
4614 9861 6
6858 3618 55
4119 8389 59
4309 4935 94
2639 8677 98
1238 5303 85
9380 143 22
6076 3379 71
6431 366 82
3278 7894 55
8922 536 100
8332 7474 87
494 1576 23
4158 5208 74
6831 3816 8
3510 3496 55
2086 2417 13
7932 3402 3
7122 1057 28
8790 128 12
7001 3065 15
8821 2640 4
6475 3122 59
9724 5398 5
6648 4393 55
385 7780 73
3310 8513 52
8190 9368 81
44 4222 73
6443 7125 85
7199 7481 22
2524 2965 54
7583 1484 24
2538 1399 90
9712 8736 8
6836 8309 34
5257 425 74
9382 5141 98
9186 7051 68
6886 5271 60
8200 3668 67
1249 411 31
8342 2402 68
7276 2931 42
3945 3022 43
5957 5039 75
8820 5282 46
7539 5842 47
3463 6384 95
8272 7598 93
5779 3965 44
3902 3792 24
3609 6219 51
875 4108 40
6680 9203 35
3200 5335 63
5330 6193 85
82 2603 6
187 1644 60
1452 9522 100
1116 2286 66
9163 1178 33
7338 7559 27
6598 6833 31
5296 3694 4
4446 8936 50
8772 8788 63
3181 6521 100
3895 4150 73
3365 3537 4
8004 4708 97
5674 8221 50
4340 4027 45
9044 7983 49
5691 616 88
3170 2730 41
6842 8965 25
778 2783 51
8190 5012 27
125 690 3
8189 5343 21
5886 2284 56
785 9632 84
9467 3483 34
9705 4460 74
2461 4530 56
9924 750 85
2400 2345 80
7542 6197 12
3117 5798 77
6346 2527 78
5365 4926 31
3602 6478 43
5757 824 17
6642 6552 21
4361 1410 22
5323 8128 61
7705 717 19
7399 5719 33
8338 8993 65
337 5321 53
3440 3020 5
3530 1481 4
6007 6367 60
3651 6565 53
2907 4913 46
9969 1038 81
32 821 29
97 1929 8
9083 1884 6
4689 2097 55
596 9176 49
2817 193 10
722 8540 86
838 7128 50
7574 595 22
4947 5568 39
2193 6575 23
962 8623 20
8580 693 99
512 8222 78
9057 4801 100
7397 6465 48
1628 3621 57
9725 814 60
5338 7604 8
321 3249 85
3143 9431 53
1925 5634 19
5373 7369 59
6914 1519 17
1576 9786 31
9672 8219 91
7804 9201 16
9084 4681 79
3067 7534 78
7581 1285 59
2903 9890 24
1549 595 11
4295 4433 86
1739 4320 68
9721 3205 91
4977 9387 85
1743 1300 3
2029 7589 17
2047 6229 64
2636 9491 13
741 8271 32
9972 8445 13
8611 4069 14
3682 1418 95
9749 5711 87
3972 2215 25
1717 4809 23
982 9607 79
6143 3150 82
7086 4177 89
7116 5040 87
5774 9888 44
94 8334 40
5785 6843 88
6080 9641 20
7397 6013 1
6527 1949 33
4004 3600 98
3994 6879 98
9711 5261 8
381 3892 6
5080 9481 2
9804 9839 44
6031 9764 51
1202 5987 60
4039 8387 15
6868 2667 14
1705 9241 79
5575 9280 100
479 5486 46
9904 487 4
4539 9058 98
290 4072 79
9232 3433 58
8848 7728 24
1891 6246 34
9307 868 40
2877 1395 57
4940 5957 72
9204 3754 22
4606 7898 6
2602 8733 19
3538 9665 64
2087 1426 20
5970 5712 69
1192 3588 82
4275 3040 16
9590 1512 38
5967 4829 12
3578 1929 1
7619 3094 64
6149 1820 51
9144 570 37
6155 2136 55
8340 3447 51
8114 2232 87
6347 9208 77
1496 8774 48
6352 564 26
1314 6181 56
8012 1166 49
2043 6404 44
383 5099 87
4107 7324 26
1339 2627 84
3070 7699 41
6412 2313 16
1773 3237 97
6248 3990 56
2868 7442 92
9176 7154 13
6451 8189 42
9088 6905 43
9192 407 28
5311 5855 31
5484 2722 40
8968 2755 83
3136 3092 100
7697 4250 36
4557 4899 31
9450 9535 72
6204 8710 66
653 413 18
5029 446 87
1465 1706 66
414 5424 57
3547 3403 7
4719 6001 34
3760 6867 88
3249 1023 69
8725 8533 18
9001 3551 11
1391 5960 37
7738 8667 81
891 8598 28
9248 1736 25
3550 9430 10
6438 9271 67
757 3216 80
4 7606 42
3105 9374 25
4113 2193 88
5395 1038 28
2616 8144 85
7294 4424 94
5696 3962 28
7252 7304 80
5404 7860 74
8525 9477 45
9199 7170 15
7045 2642 39
1564 21 12
3550 6290 34
8465 24 79
765 9031 55
7815 2119 40
4954 6164 64
9051 5414 29
8196 1617 20
5239 1483 81
1499 2451 76
1166 2346 48
1263 855 9
1643 4156 2
5757 6217 1
8291 1380 69
1719 3477 40
6764 8263 83
2959 3433 19
2347 4957 12
8404 5047 31
1493 7821 52
6251 183 93
910 7654 29
5437 701 69
3156 7340 90
1786 8085 65
857 189 16
158 2616 56
4275 1699 99
7857 7830 87
5829 3112 89
4581 201 86
2571 9214 90
2589 5353 38
4396 8082 88
5735 2890 92
5694 1366 33
9450 6730 51
997 5770 15
6050 2258 12
2145 4901 23
4588 8170 81
6960 5747 48
2197 2572 5
5615 3427 58
1706 4086 96
3751 8151 77
8822 5509 63
9944 4990 44
9671 8795 31
4414 4715 95
6122 7188 86
1429 9513 88
6700 6092 81
1297 9455 89
1591 9313 1
9548 2943 18
781 4880 63
746 2097 77
4130 4262 54
9705 9556 65
5237 6482 25
3294 5194 40
8416 8388 73
7347 3203 89
7845 8591 90
3533 9474 18
9149 457 43
6590 3308 77
377 233 17
6825 9333 40
663 1935 43
1596 2786 1
7736 8168 91
9171 6890 61
9687 6799 53
8968 4272 73
4191 3278 24
6953 4469 30
3647 5613 15
7544 8307 46
174 9068 36
933 8947 96
8591 3745 46
8871 2715 69
464 8831 72
3493 3712 45
2931 4566 69
2522 3771 100
8264 2465 48
3842 9137 4
5535 6063 18
6227 8287 19
357 6443 42
8395 6036 31
2495 4641 79
196 446 77
6775 6566 70
6573 71 78
6514 8422 86
6040 2938 86
5295 4109 26
2182 3280 58
8547 816 20
5968 62 63
9061 5426 71
1943 2723 7
156 5045 31
4076 8594 19
3168 2041 50
5095 2255 21
2057 5657 18
8524 8726 18
2445 1031 51
3694 4327 99
6136 5837 97
3929 6698 85
4447 6677 29
8716 110 30
5460 8460 3
646 5442 34
379 612 62
2127 2655 86
9069 1504 41
1036 5644 72
4717 6289 72
9187 8003 95
8376 7587 2
4283 3818 47
2748 7513 76
3015 9156 59
3025 2823 98
8314 5810 82
7466 3386 53
6647 4967 9
6228 7337 75
8889 7918 10
6827 3818 32
1171 3099 41
6057 3119 17
6938 3304 11
1114 2104 18
4438 7500 14
2200 365 86
4587 4016 49
5792 4609 52
9856 1328 86
8657 9570 21
4692 4170 76
9746 9082 23
4294 5242 11
8794 8582 71
9828 9250 86
122 8434 2
815 3478 13
9251 809 11
7347 1034 24
7326 2870 42
3996 1647 72
2258 869 48
8425 8735 39
6879 993 18
3341 4410 60
1811 4076 62
846 683 5
9 7920 75
4334 219 86
4902 7071 8
4965 8290 44
4745 9240 15
1193 6442 89
3389 5166 12
4817 2321 68
3374 1074 84
7832 6359 69
9225 5492 74
9379 8343 43
9039 7150 41
7658 1553 16
5953 9780 39
4728 4516 41
9419 3376 38
8871 5657 57
888 1549 43
3453 2158 80
1449 4126 48
9070 2534 98
3252 1937 88
1940 8851 100
3228 7491 38
4217 7730 38
5118 2781 63
4118 6704 16
1003 8307 50
6114 2820 94
6627 474 61
6904 6719 97
6 9229 25
1226 4830 66
7045 827 66
2357 3082 2
7994 4198 28
1614 7573 47
8602 626 20
7801 3374 33
1678 9878 96
2237 8849 54
254 1418 19
4848 5444 67
8397 318 20
3490 6460 39
3608 7146 95
9540 5916 91
3940 3415 88
87 2860 69
7653 9847 59
505 3458 46
5321 5498 25
3984 7213 16
4152 4576 76
6110 5079 89
4969 394 81
1315 5493 89
2121 5607 97
9890 2326 14
3823 6075 52
2162 5332 11
4428 1865 3
4065 7478 53
6454 7766 16
3364 3839 71
8942 8915 14
5251 9588 46
7527 7971 35
8723 396 72
1757 7324 73
9878 4311 25
5626 8587 49
8478 8358 19
2234 9582 62
5895 4688 35
8466 1051 8
5311 5158 15
6430 1354 38
3087 910 88
1063 4345 89
7391 2115 3
730 247 46
4536 1842 63
9892 1175 65
156 1154 78
5834 5990 80
6340 4031 48
4093 8166 51
3791 2971 93
2800 6710 86
5662 4028 86
714 2957 20
904 434 83
9708 6546 90
9387 5458 7
4392 2255 32
9380 9419 19
7623 5150 81
6035 9362 88
5182 3524 34
5617 8368 37
849 8805 14
6486 1061 82
7124 3735 18
7560 3883 78
6444 6653 84
2380 3161 80
6513 8597 54
1759 9843 83
3736 4063 32
3146 4703 87
8713 8740 55
2702 4031 31
4273 9711 71
6241 6940 58
764 2260 17
9256 8416 30
3849 9845 29
5175 5548 7
7417 2758 68
6949 9625 47
8576 5842 57
6039 267 16
4210 713 61
2731 8633 94
2021 7286 56
51 9173 57
4066 5752 5
6768 8321 45
7014 4293 90
8215 9645 20
480 1018 22
4829 2288 96
9377 4971 46
6376 179 31
817 4040 33
2999 3392 12
4634 9639 22
6769 1896 34
4186 3768 40
349 4251 3
7898 2888 88
78 5716 8
3685 9586 36
1998 6428 14
1660 3041 87
1042 7919 87
3171 9811 24
6384 4987 57
6118 2819 50
2064 5170 26
3496 7299 14
1033 6449 67
4316 2676 24
7584 5011 17
421 6297 58
6493 7819 10
6039 5529 100
479 6750 7
9657 4015 90
992 300 62
3816 7179 74
6457 3026 41
1563 4171 1
3415 6788 96
9704 1795 8
2981 2866 2
9524 340 49
4711 697 91
3909 3147 11
9866 2014 69
3133 6316 56
8698 2223 99
854 172 19
6558 9908 60
918 3937 18
7887 3444 62
8404 9156 47
2235 5694 97
9153 5896 97
4592 6312 8
7809 4713 1
3715 268 20
7292 558 83
2908 9539 58
1925 444 77
3827 775 47
6037 511 59
3856 2104 89
5969 453 15
8334 1441 97
7564 6844 49
7291 8429 70
9958 6403 84
7463 772 72
8726 319 2
6784 6053 82
3325 5185 2
7140 6611 13
7262 1950 55
883 233 3
3902 3050 80
3212 199 60
9326 1884 63
5150 9476 19
3484 4764 14
6443 650 35
567 9304 10
6800 3653 56
3302 4821 89
6397 8177 62
73 3863 55
8259 8840 73
7319 8061 85
2859 1925 87
6193 6801 55
3586 3585 58
2946 5993 44
7168 7682 91
9740 7195 72
4358 9609 82
4787 9393 16
4464 3409 22
8889 804 19
9410 7462 61
18 4952 92
1968 380 38
3482 6230 33
8189 3554 63
2549 8009 45
5495 810 47
7563 2099 20
4309 7310 20
2009 3287 19
9145 1157 36
6207 2975 45
3689 9127 67
1131 1404 9
6849 711 59
4260 7333 3
3158 9950 88
4953 4622 13
6643 1892 42
4273 2032 22
90 1096 29
6430 9694 2
9983 1864 46
2112 1862 11
9019 527 18
7960 4 40
1228 7470 38
5902 6957 14
8703 5780 32
3982 472 65
7359 3780 91
5997 5714 97
7162 5036 64
2192 4575 79
5022 2191 91
2089 2915 20
518 7873 42
8380 8365 45
4321 8792 41
944 8604 57
552 7325 22
7396 8099 78
8694 6183 56
488 8323 64
6799 4413 10
4093 6148 87
693 7379 11
8769 510 60
308 1667 69
3446 6938 76
9469 5883 31
4553 7734 67
4943 3722 25
4198 761 40
7339 5478 57
5358 2486 9
7034 5023 50
6862 9708 71
5400 9026 71
6390 9021 20
8210 8162 82
6067 5023 57
5402 9891 100
2532 8289 17
9281 6211 61
2280 2307 86
1523 5522 83
6884 8472 38
9750 4845 12
7710 942 53
5848 1330 66
6776 8449 78
7304 892 47
6750 6070 76
9613 6291 11
7212 7292 4
8452 6916 50
211 3278 95
9838 7963 73
5191 1981 54
2811 9442 13
6366 9307 56
896 6584 7
6426 7229 81
170 9293 94
4282 4079 63
6796 8208 43
9451 7892 84
2427 3843 94
9432 1965 14
9926 119 29
2937 1277 76
3894 8675 73
6505 1808 34
393 6781 100
4552 4492 37
9621 6648 43
9283 4641 26
6539 5239 90
8654 3951 72
3540 9005 7
5596 9337 100
3753 2246 69
1068 777 64
6663 7192 71
4329 2199 54
6081 2047 94
3625 8719 7
6635 4661 39
3604 1593 16
6645 7443 63
5961 2097 14
1199 4134 19
2366 5622 34
7806 6282 25
7507 1798 61
8555 2601 80
1953 442 39
7875 173 17
250 7379 86
1914 389 84
3841 7020 72
3372 6046 23
2188 6680 19
3992 3899 23
672 9329 91
1619 3345 22
803 3727 33
6067 2693 3
7680 6214 93
8403 1299 85
8699 6201 99
4504 1178 43
9707 9703 79
2833 733 58
3764 2629 72
1330 7697 99
7232 1074 6
1106 6152 87
5470 1531 4
555 1765 44
370 9045 65
8591 8503 93
8833 368 31
7126 2642 49
8238 4569 53
1790 5592 91
5667 3076 57
610 7700 54
5759 2354 23
2201 3239 14
9703 68 46
7696 9619 27
7910 2598 79
8799 6661 53
3969 5473 48
7462 1068 42
1670 9289 93
5028 9321 33
4792 4305 81
6979 8969 53
4403 8544 49
4175 4834 68
9655 6149 64
7517 8775 9
8933 7816 32
7473 6239 52
9193 5609 33
8699 7224 68
8752 2680 77
6536 4672 2
9135 2318 22
9801 1151 83
820 3653 96
9190 3136 6
2129 598 4
9499 2499 25
4593 2165 14
9382 5693 86
2509 3153 68
3031 704 72
9018 8789 59
4639 7297 37
84 9763 40
6528 6668 61
4953 9508 7
8762 8200 25
4453 3329 43
4286 5929 21
2974 9828 29
8686 2832 50
7365 7994 40
6438 3837 97
6126 386 41
6739 6028 74
1258 9559 46
6122 6315 44
4062 5142 76
4210 7323 14
6196 174 86
285 3310 26
9954 5647 26
276 1150 62
7951 1075 92
4763 3689 5
7088 5707 93
4691 8572 19
559 5225 86
8301 2911 17
4853 1724 63
5607 6707 31
6924 6078 97
4455 5198 31
6037 9208 29
7937 9078 2
4449 1139 50
3927 8908 100
5226 4922 87
9930 8577 2
6643 2971 59
2273 4084 26
2172 3022 39
2303 7403 78
7740 3107 92
8123 2635 48
408 3166 44
3986 385 2
2391 8271 8
1753 5540 82
7932 3569 99
9760 4896 79
1365 8207 16
4162 8400 72
8888 352 48
3948 2056 33
1735 5631 80
9918 3908 36
2600 9040 34
373 4033 5
7689 107 92
2529 240 17
6322 7298 13
3480 2289 16
2301 7464 14
6987 7935 42
9741 4121 1
2886 9831 40
627 524 100
8430 8316 27
7100 9060 4
6968 6710 31
5156 5231 39
1936 7423 35
8959 2214 72
9750 5055 52
9575 2340 21
3320 1438 64
5446 8315 89
7404 969 32
9428 3421 60
5995 444 100
6035 7466 92
9343 7110 44
3140 6888 21
5131 2615 67
7661 8373 55
2120 1736 57
997 2558 59
5237 2529 75
3530 4582 1
2190 7935 58
7917 3179 65
3915 9087 50
5349 2692 21
5820 8449 52
5126 3114 75
9846 9536 88
6460 8620 73
105 1229 90
1225 9547 3
7664 1530 44
9578 1056 71
2358 7237 70
3417 1181 59
8469 7936 62
3805 4289 19
437 5084 70
4962 9993 88
987 2292 9
7229 9138 94
8073 9743 11
1758 3091 64
7492 8176 70
3943 8537 90
4128 8321 80
9242 8439 21
7975 543 9
3239 6204 58
1607 6815 13
537 6809 87
945 431 76
480 5158 73
1188 5959 6
4031 5898 30
8101 2728 100
7744 4203 37
2475 7115 18
3620 469 41
450 7846 58
2610 468 98
2121 6597 78
2626 2589 92
8575 3497 40
1781 1440 37
3903 4276 17
7901 9148 19
6157 4072 95
4815 2342 45
1881 9560 59
3526 3073 7
4175 1492 50
2877 4840 40
2906 4875 1
4002 7674 35
948 6375 85
2439 9715 80
2146 4811 10
8645 7423 8
5338 2189 38
3236 4356 56
5686 905 90
3205 4655 78
9180 6820 65
5783 1893 41
4225 7101 8
1677 5437 40
3221 4020 81
4738 331 56
6569 7673 84
5074 6106 63
465 8583 76
9343 5396 28
94 131 49
6934 6418 87
2780 6378 15
6908 327 44
3038 6717 7
8719 7982 68
2474 2250 83
8671 6476 21
1839 9641 5
3122 5128 54
7333 4324 25
8110 8605 12
1838 5981 87
4449 1645 58
9688 9599 91
8071 1983 41
2036 2942 37
4339 8013 82
1230 1933 79
4965 52 56
5238 115 99
7310 5018 100
1039 4873 71
4770 1313 15
3514 328 46
2982 6723 51
1156 2046 89
2627 5622 17
5504 6737 62
5165 1244 19
9747 5264 50
9286 1767 61
5959 8890 34
5270 1013 11
40 3719 56
853 5525 29
8520 564 70
554 5790 72
1075 744 63
5113 2473 79
3914 797 25
5118 2224 87
4462 9470 12
2642 8268 54
9964 1214 66
4032 3484 27
4247 2191 4
217 5720 23
703 822 3
1104 2599 46
1140 8043 45
954 391 36
4549 4501 69
625 1694 84
8868 6647 35
9745 4589 45
3189 5321 13
2327 3501 95
1497 2767 32
4329 4390 32
5491 3760 91
7042 3605 11
9141 2664 1
7139 4649 31
1310 3119 34
7247 8118 2
4453 2045 44
7081 1580 94
2446 830 10
7660 3456 91
6228 43 45
8862 5850 100
6986 8005 23
3827 5053 32
777 4507 36
9948 7757 87
8505 5943 95
5958 9597 64
9103 7934 82
6495 4731 29
9796 3528 2
320 4190 14
8631 8279 15
6358 9220 27
7724 5245 51
2740 5225 34
5863 9102 72
3763 3616 41
8951 3493 46
995 3542 61
8700 6773 19
177 4130 30
7926 7586 67
5920 4469 68
1114 4383 86
9505 8705 7
5289 3128 88
9537 249 33
6441 8765 14
8864 1314 19
9295 7319 19
837 4695 34
552 3820 10
5683 8669 87
4486 6990 64
4361 3265 86
6052 4233 17
1343 532 92
5300 5140 34
6682 7228 58
5099 5381 4
2375 4929 71
8525 9844 95
368 5198 72
2689 9761 16
6843 3901 7
7027 2494 52
3639 8353 47
1513 2772 23
5117 5684 22
6990 3844 100
5909 8070 14
8839 3011 9
9821 4724 51
6056 6938 46
4914 6367 35
5461 2309 31
3053 323 47
7321 4779 13
5512 7499 13
1100 3667 84
7403 6272 18
9193 9718 37
5123 6660 16
181 3089 78
1452 8566 10
6289 5161 65
6429 8159 10
5678 2466 23
5526 9582 58
4243 8137 81
8648 5398 55
8070 3431 49
1242 36 18
1236 3814 61
3355 4494 51
6633 1796 44
9578 1926 52
4795 6759 42
2311 1084 38
5172 1590 63
5836 3756 44
5969 6448 8
4231 2695 62
5924 5698 75
6837 9783 1
1248 2303 21
8554 3291 66
5775 9061 69
9208 951 77
3195 1399 17
2708 5257 52
3248 5365 57
8229 5764 68
3803 2557 91
8911 4588 74
2816 6043 55
6712 9019 89
3711 9148 38
9132 3197 93
6703 9172 33
9674 5103 57
8707 7374 84
9228 3263 41
6162 5043 24
