10000 100000
6158 8309 17
9255 5479 3
5934 9178 91
7454 9798 76
8707 1780 49
2572 1794 59
7117 4822 13
945 3523 62
2175 7292 18
5578 1437 48
4177 341 37
4721 8080 83
7879 189 68
3758 4480 3
5165 4247 82
9778 1187 1
6980 9230 43
8409 6288 98
8197 6479 13
2749 4832 20
5443 8297 6
8714 2169 78
5523 6589 73
2014 4487 95
1152 462 64
8392 8908 14
9372 7318 88
9441 4005 17
8910 545 27
3723 5650 60
8175 3306 85
9863 626 41
9646 684 14
1542 9995 82
8080 6303 72
6491 6794 80
8016 7565 89
8451 372 91
2821 2541 59
4536 634 12
5294 3705 51
468 68 7
1129 775 46
8089 8114 3
8601 7439 28
4358 5932 65
1064 5110 10
8808 2183 24
6241 991 4
5537 2593 44
2614 4941 82
7059 209 59
8947 9201 67
8983 2749 26
2276 6610 88
5577 2808 2
4112 3900 43
5127 3353 12
3851 1526 68
2074 4206 45
4533 3758 15
3721 3333 26
7149 7538 90
7044 1509 64
2047 3340 97
9483 4381 53
2319 358 47
1647 668 42
455 6466 60
7221 7298 37
9091 3483 26
9187 2707 73
1402 9430 21
6141 2616 80
3156 6148 24
7530 4611 19
2321 4363 64
5912 1908 69
4983 3182 84
373 9115 18
963 6224 24
5900 6234 99
2936 1611 20
2217 5618 56
3835 3626 64
6626 9191 67
44 931 95
6497 1331 71
7508 4071 51
9518 7748 88
3046 559 54
9714 208 40
4873 6098 49
4526 7918 33
1064 6170 82
4727 690 83
6503 3215 9
7366 5066 15
6197 6665 83
4031 3603 67
2385 5960 73
2960 85 46
2194 8708 98
594 1165 71
60 9257 99
6979 9394 7
6658 3998 85
8913 5072 94
8609 9239 12
2325 1934 3
9179 7250 63
8119 7474 99
2474 3262 60
5863 5327 33
4563 6571 58
9378 2505 67
8794 1015 33
3974 2925 68
3141 1006 94
7545 3455 27
7814 1375 39
8160 8720 87
3264 2536 24
123 1041 26
2027 9384 47
7941 8299 65
3640 7416 45
4196 4501 58
651 2320 53
1855 5647 16
42 8480 20
8971 2183 34
6822 6023 77
3147 9500 40
7395 8995 95
7588 75 71
4431 6781 69
1801 1734 55
5050 6665 88
592 8194 17
5863 1457 83
5304 7285 32
5161 7003 12
6020 9285 88
9295 1031 94
8837 1781 57
2415 3268 97
3007 1848 63
7066 3247 5
6500 7719 78
2921 2696 57
6451 8447 100
4934 753 98
3977 1801 76
5336 1909 84
2958 8833 93
722 7456 19
2790 1786 55
8059 2922 24
2482 1805 8
1794 8073 94
1092 633 18
2736 4216 48
553 2819 50
2132 7749 100
5072 4111 75
7247 7788 98
1417 9288 65
8588 980 83
383 7092 2
9985 4907 27
2049 3236 29
3441 8070 21
5928 1692 53
3440 1042 92
1477 7846 57
712 3493 100
3588 2092 84
849 8542 21
1681 9646 29
4317 902 13
8774 2593 41
4173 3775 91
9467 987 80
511 672 42
4049 1082 20
1725 7459 43
2654 2151 81
7697 9039 48
6043 3735 84
142 7760 72
3391 4698 85
5894 5777 28
9165 9135 29
8021 1210 51
7729 7642 66
4606 2576 1
9862 4322 50
6917 176 32
2538 2996 17
7112 2504 34
1163 1013 55
8267 6402 22
1858 3215 14
504 7902 56
5002 381 100
507 495 15
9444 4100 22
1034 5241 45
5267 4081 9
8783 1195 82
4532 8522 12
890 4445 1
6945 7790 27
1558 5087 60
2872 4847 97
9750 5624 65
9696 171 95
747 8133 36
7635 4594 82
1563 5232 95
2899 6400 46
8550 1389 34
837 1944 20
8836 235 45
8425 510 25
7310 784 51
6796 3148 18
4820 7708 18
4234 2169 6
1591 625 70
9762 9845 83
8947 8274 21
9171 3729 69
9203 6784 65
4394 8099 44
4216 8033 15
4958 2589 45
5710 4575 88
3324 5319 57
3024 8338 32
8352 601 48
8670 7805 100
8375 7597 98
2089 4684 15
4920 9360 50
1270 7229 23
2794 9212 33
861 5492 99
7123 1262 49
9136 1969 76
4845 7524 3
4932 6071 46
2558 956 90
1245 6310 13
980 9876 48
7178 5162 95
3198 4303 1
9676 2047 43
7210 5461 69
5094 7800 22
1444 1383 12
4889 5217 54
8471 5654 82
5135 674 15
4830 3771 70
4865 8051 60
6985 319 66
7826 8802 99
8613 228 41
4365 8182 71
683 4016 46
9001 4321 91
3448 7632 12
419 492 29
3518 6191 38
9970 4543 96
2670 2382 63
7427 1083 3
110 8235 8
4417 7450 6
4623 7316 68
829 2315 97
1406 6464 87
2791 5286 35
4652 520 96
1787 5997 58
2285 9448 6
5075 9958 45
8636 8978 59
2106 3397 80
1264 6263 13
3337 9435 6
9008 4916 55
5822 945 21
6778 7309 66
461 7411 97
8116 2396 86
4208 9491 10
858 3242 88
125 2940 95
4936 2663 81
2698 4323 4
9506 3663 30
7342 5802 38
1335 7222 61
1833 5539 78
2715 4923 73
8148 6312 83
7381 296 64
7568 1632 40
4867 3943 41
3513 8513 75
2709 4448 87
2866 7818 29
2190 7646 30
2627 6016 33
2976 1729 43
5838 6429 4
4958 2316 65
8549 261 62
3392 2565 1
9387 9027 13
2207 2204 77
5902 4698 52
8807 4902 68
9197 779 26
6116 356 24
3969 3399 60
6109 8010 58
8706 249 71
1220 6080 2
8607 2251 33
5703 2563 44
9459 8535 21
4737 1771 31
8888 3196 7
6112 9263 71
4992 2536 54
4012 9495 75
3862 6289 74
9467 1572 86
8665 2700 47
6548 4514 68
2405 8646 7
9440 874 7
8652 2867 19
5265 2216 76
8927 3711 59
8817 3397 56
7572 2445 57
4277 5175 18
6310 6309 33
5869 1289 69
2276 1288 40
2899 5539 96
2965 3629 63
6636 7442 19
7847 2783 78
8393 8284 60
222 4427 10
3666 825 56
9804 8699 17
6956 5296 51
4779 911 14
6640 6362 46
3735 1880 87
4508 5442 34
5471 3609 10
6743 2675 38
7276 6541 40
2748 7728 86
2341 2076 40
3101 8038 2
8647 5904 22
5871 1452 5
5862 1603 53
3664 1078 86
3972 3869 20
6710 8567 65
9489 5241 95
2027 7887 69
625 5281 42
459 7922 99
3114 553 45
6388 8532 20
4643 9510 83
4456 8604 69
3519 9433 99
6929 7626 91
1946 1843 98
1515 5121 24
191 7435 77
2024 4515 72
8205 8976 57
8782 8199 8
6992 8618 79
9605 9329 53
5441 1192 62
3800 7121 4
7461 2555 12
6645 126 46
323 3304 88
7127 8427 9
4484 2856 84
3745 3233 64
1570 8695 53
3761 4705 50
1654 5558 37
8332 3500 61
1435 5836 59
4684 8666 100
595 8530 75
8344 4092 29
825 1455 71
1861 3357 62
318 5212 84
914 5757 31
641 7308 1
6536 3173 9
3473 9939 5
6155 1801 82
4014 5081 88
8936 2098 96
9765 577 30
7684 5608 65
7690 1989 66
1122 9237 6
2294 2088 32
4447 1218 95
4600 4067 79
7781 2675 81
77 3027 85
1009 805 49
6260 80 92
8206 8607 31
8078 8332 100
7062 5834 6
9200 5755 5
442 8752 7
5262 6778 53
8015 6711 74
7736 9843 10
3019 6879 7
9880 3942 36
6545 7521 5
6927 369 12
623 9700 35
2405 1964 18
8696 8219 33
5303 3499 16
3837 7222 21
6635 4005 13
7565 1237 61
4134 7958 44
9530 1765 53
6578 4307 79
8815 9230 39
6419 5855 11
5342 4902 11
4404 3038 61
1589 5023 96
291 6509 45
147 4133 42
9651 9246 36
9067 8317 63
369 7180 31
2282 5674 99
8023 1707 46
6735 7326 20
656 9234 25
1430 9153 58
7720 4415 49
6590 7834 82
288 6229 42
2608 6040 42
9903 6787 12
1342 5789 78
8703 596 93
879 6510 45
4379 9127 27
1377 9779 54
1390 7373 52
965 3815 14
5551 8860 6
6165 3073 29
3140 6095 80
530 6229 7
852 7503 15
6291 478 74
6806 2105 20
6578 6132 2
5537 9833 12
3594 1723 47
1839 3635 51
4585 7499 59
509 1836 93
7755 9556 34
3611 5231 26
1921 5834 25
7122 6361 62
3587 5700 44
8285 1073 75
5180 7939 56
9774 3138 30
8694 5135 24
126 9550 35
6518 2234 23
8390 395 30
8340 8511 67
2423 2665 96
1229 5373 17
9799 97 15
695 9769 13
1822 262 66
6420 4631 86
4627 3734 60
4145 6617 70
6631 3677 58
4987 91 13
1918 709 2
4858 4575 11
371 9571 19
2627 9397 52
7290 117 8
2521 1103 55
1099 1217 91
262 2468 42
27 7237 99
1130 4399 56
9826 9906 9
4802 5551 41
6892 378 90
4586 9030 21
5920 1924 54
2732 4849 20
4930 5928 10
9073 3431 60
7554 100 55
4556 5964 74
8759 8391 59
419 7431 29
7388 4170 91
5944 5265 94
9035 5206 19
6148 1194 83
1049 3138 67
7595 8380 85
6176 7393 11
6970 9343 61
1506 5648 54
5631 4998 49
5338 1454 62
2506 6858 21
6014 2169 33
6239 3395 79
6219 8613 23
9307 2154 97
3148 3102 56
7638 5575 39
962 7048 71
7439 1567 48
2940 4377 29
5579 8639 71
5604 7066 97
679 3838 72
8774 2379 77
1453 6263 74
2130 4658 98
2730 3267 66
7781 6300 79
431 9935 24
8586 7108 50
2323 9969 27
9016 1822 72
4890 9975 58
4268 1919 77
8131 7272 10
4604 1276 1
4889 8331 23
7184 696 69
1496 4197 20
6506 2378 27
20 3003 85
182 7770 71
8062 4522 32
3804 4571 59
2375 9011 52
8772 2387 69
8358 3482 49
1427 5790 89
5400 3821 30
5108 5521 11
6185 4915 46
6140 2600 73
7862 4352 99
4444 8423 13
6465 5448 33
3538 5951 79
6428 8041 82
3176 6089 36
8324 5431 85
4333 5294 87
4761 2431 38
3760 8121 89
2630 8403 68
514 1395 73
1604 4825 21
3782 3148 20
7277 1822 33
10 6469 16
8717 2706 4
4322 8655 77
7551 786 70
9417 6389 22
9377 7287 38
8863 2250 38
238 6201 43
4765 5124 43
6248 3789 10
5012 2531 9
1280 3481 18
7920 8072 75
1464 165 12
8323 9940 82
3665 997 70
9115 2624 96
7252 5699 34
1065 2971 100
9051 4963 1
3907 9334 71
5982 7001 65
93 7339 68
1493 840 23
9429 7178 93
5115 3879 3
1313 3865 34
4631 3502 52
1624 6090 13
1505 8508 14
9803 9975 84
6124 7440 36
1627 6579 65
434 5160 60
5893 8533 79
7590 556 42
3405 2377 1
5687 1842 28
4166 5543 13
4850 5655 14
875 8080 68
38 7615 74
958 1052 14
7674 5556 32
7265 7210 86
2081 399 38
5391 5026 84
535 7186 42
3241 2129 26
9193 963 77
848 2503 68
928 471 80
8303 6846 100
8080 3452 77
4990 8855 91
5593 7765 39
8853 7724 28
264 3543 11
4050 2288 97
9161 7430 38
9515 1804 50
4752 6759 25
8179 3740 46
8356 168 45
6508 8566 51
6274 4292 21
2596 290 62
2452 9452 9
4079 4906 5
3046 99 93
7705 5974 44
1329 2822 5
8497 1316 81
3639 3936 42
4251 3527 59
8957 6536 12
4136 6651 75
8247 1614 76
9457 1764 93
6503 7790 16
279 5888 27
854 7867 47
446 3174 67
2820 8093 18
9246 6837 80
4343 1409 82
8730 6363 11
5537 1297 7
2966 5331 32
1738 6003 2
3429 6973 2
8677 2654 81
7284 4701 2
4326 9955 36
2429 3384 42
4565 768 13
1015 6354 37
2793 193 75
4927 1437 3
5613 770 74
9947 3872 41
5264 9697 44
6411 6524 35
8679 6866 73
8775 1151 37
9501 8290 39
2920 3963 83
4026 2726 9
6084 6543 1
6563 4291 11
3857 7230 36
4998 9571 50
3548 6999 21
9566 1444 23
2541 9797 84
6057 457 85
7531 6010 1
2867 9632 97
8279 4197 19
8531 1820 89
2344 8425 56
6477 3686 95
1011 2319 56
7846 7246 38
6030 5471 44
7369 8252 89
2891 1784 52
1988 9428 10
6917 305 14
5323 3530 62
3641 5890 21
1844 6036 21
416 3553 20
3839 2068 87
6409 1747 79
5500 8401 62
4856 1174 66
2998 8716 14
6104 9260 26
3360 1785 14
4169 2810 3
1730 7879 55
1242 6441 7
4056 9375 18
9045 9300 92
4028 7495 30
9970 1797 86
5561 6495 100
8981 7939 51
2306 5209 91
6904 4575 51
301 3747 58
9120 7653 91
6883 7735 77
6369 3895 78
5864 5222 8
5440 4250 38
8369 7088 69
5795 1345 54
1522 4048 87
7444 8147 89
1738 2520 16
262 6357 55
9879 9098 33
3806 6359 58
147 9583 15
6607 4426 86
2569 679 14
2450 2697 24
5284 9973 80
3048 4712 97
7362 8623 54
9078 6634 6
5588 3922 15
1425 9237 89
1297 8530 63
8136 596 72
2946 4095 12
3590 8086 42
3299 7012 89
9081 1511 49
2742 5426 24
3675 2877 59
2284 5747 92
4224 6194 60
965 2017 62
7130 8772 100
9864 8232 41
8894 4798 10
4824 8834 95
946 8158 34
7649 8329 49
238 3304 32
9949 1773 48
8342 526 91
5814 2103 58
261 722 52
2297 1345 28
2931 6129 74
2059 7576 54
1505 2786 5
5658 8120 64
1025 2606 9
2173 9093 98
9795 5469 99
8259 5668 57
6504 7316 82
7813 5290 88
7222 2049 34
8990 7889 70
1794 9932 82
9537 3754 81
4701 9367 15
4490 7987 95
6238 8222 91
4338 8710 93
1968 9442 57
8160 9845 53
2641 6892 41
1637 4632 6
6329 1001 27
3778 1702 55
1867 2699 52
8816 2730 57
9720 2742 28
8079 2147 1
5373 9196 97
4076 7148 33
5115 2602 18
9082 1180 45
5870 9195 73
2052 8259 1
2218 8104 100
7423 3162 21
7051 1686 48
5359 4397 58
5052 6205 87
4498 5730 66
1915 9610 2
7543 2862 73
7597 7728 84
3396 9029 42
9743 1935 50
2814 5479 69
3605 585 70
35 9425 26
6089 8324 98
2915 3581 92
6515 7769 6
3984 7751 33
8939 9815 15
984 811 100
8771 6790 16
9374 6336 50
3610 6825 91
6963 4516 23
9664 8001 24
2407 8618 39
6173 4111 45
8848 7381 81
282 8674 43
4856 1985 84
3832 545 74
4501 9410 82
7742 7858 46
5581 8046 90
6609 6191 67
6734 4547 64
5727 3279 21
7655 9823 83
7144 7213 53
5347 4229 19
2538 5597 63
4162 9667 11
7294 7404 21
3074 6175 32
929 964 90
7629 5580 97
3142 4163 67
5654 705 96
875 983 69
1008 8011 20
2289 279 65
680 7908 99
8383 3909 80
7980 7960 24
1188 6641 37
2372 3469 55
6469 282 65
3794 9163 98
8300 1578 76
3293 3368 45
3927 9576 80
7485 3777 80
730 9313 73
2041 3795 27
822 2519 10
4355 6220 68
3552 5493 44
7319 4771 32
4921 594 11
8234 3970 76
1737 2303 77
9419 5454 24
4809 1933 37
7275 4422 49
3443 7294 86
376 8148 78
5480 46 86
6001 8804 91
1187 8848 61
5873 5737 17
3522 640 24
6526 1456 29
1634 3810 22
4934 1631 6
9610 5174 84
430 5851 88
8910 8597 40
7088 4238 93
5720 1108 42
39 5281 69
5849 8318 23
5730 1979 73
4669 3255 79
3609 3495 79
2383 3274 37
8026 4631 56
7367 111 98
7196 1137 41
6876 9249 39
956 4717 88
6800 5655 27
3342 8853 95
2886 2436 24
2007 4029 36
861 1289 50
2255 3258 18
5634 1242 5
4936 5412 29
5706 882 14
2469 6697 94
8948 9623 80
1374 6942 51
1570 3436 4
1818 8230 57
2150 6426 81
5648 9425 95
5172 2500 62
1129 5874 22
1312 657 30
6021 3975 51
305 29 57
5508 1548 64
9854 585 23
3952 4071 82
5673 7795 40
8977 581 20
8988 9046 86
2542 1763 27
6818 8459 94
1804 5552 100
6064 55 68
4145 7324 82
7841 2013 100
4297 9595 100
4094 9005 56
4505 8263 39
3159 314 5
6297 8577 18
4424 5328 44
8739 7327 92
8253 5914 41
6354 6287 90
7643 1679 1
2834 1467 74
4722 3078 52
31 7044 29
5325 8149 62
11 8089 91
3020 8648 55
117 1056 41
5071 4300 87
5808 8841 75
3087 1745 49
6460 5500 21
4810 7859 54
7762 6331 93
2137 9732 54
5405 6929 98
7553 1256 50
4202 4659 28
2420 2712 64
4095 8639 65
2427 5989 19
6883 4657 11
6154 8305 98
8472 5929 18
4266 3325 79
5207 3723 83
6435 806 24
8821 9 97
1407 5514 30
3016 8717 98
6387 7244 50
2736 2841 82
4525 6488 8
4006 2059 59
6184 1826 41
1117 7577 63
5294 8858 11
7890 2900 25
1961 3832 2
3837 9919 73
3017 2524 28
6229 9363 66
3604 6965 10
4598 7412 63
837 819 27
6457 9937 80
67 4889 26
2503 911 15
9119 8346 56
3551 4762 31
4370 5692 5
9934 8414 41
9811 9792 97
2547 3870 92
529 4286 66
4336 2542 26
4397 180 19
2206 6350 8
3155 319 58
2983 7937 26
7898 6158 56
7001 2697 29
3573 8850 91
1433 7167 70
2564 8800 68
400 6838 99
825 1700 80
6154 3902 82
8126 7516 94
6216 2918 51
3736 5909 98
9622 9529 52
811 4088 27
6657 3927 99
3001 5113 72
6085 756 72
8784 3980 79
3897 7293 35
3392 6021 41
5000 3223 14
354 7317 77
2888 1030 66
8526 1573 78
8643 5202 50
1289 3825 69
3863 390 14
660 6903 1
4382 117 67
4569 5305 13
5939 4622 37
322 1149 99
4273 9547 41
4581 9699 4
8257 2894 74
292 8241 3
5152 5939 48
2860 2199 92
3344 9378 30
3956 4922 89
4902 8822 15
5804 7001 31
8858 2913 47
2075 4054 36
9854 283 75
6952 9144 28
7483 9522 71
4208 5608 98
1205 7460 96
2463 2462 55
400 7354 71
6953 8547 2
7613 7104 5
8887 2373 94
9509 4994 21
7292 7992 57
6225 9003 60
7601 6365 33
6465 4304 90
7809 6426 67
6936 9261 72
3110 9025 3
8424 7467 44
7229 5846 16
5611 6982 17
452 1486 99
7043 5609 64
9205 8256 17
6597 6871 58
2819 2931 71
6155 2733 14
6068 1995 1
4902 7929 49
9927 4519 33
1028 1832 75
9787 8040 45
4128 3510 1
912 5187 80
6454 1722 12
1920 4124 67
7589 4575 88
8236 3298 25
1087 512 25
3358 382 94
7428 8058 9
629 7175 90
4858 8927 44
9732 3734 25
9654 764 49
6990 6145 5
1551 656 71
9032 8162 15
9873 2112 37
9063 1339 44
2039 9721 24
5522 1537 64
9139 1307 46
1054 1627 56
8248 5399 85
1019 5228 62
324 2631 44
3748 579 38
1999 5495 91
4313 7873 13
2907 6893 41
6423 3426 78
472 8801 69
3263 8058 57
2161 9784 34
4147 61 92
5476 8368 34
8069 2820 14
5135 4044 15
8085 8037 26
877 226 90
9298 7463 59
1300 8714 99
5554 4280 79
3584 2496 2
3566 7892 22
98 5643 76
3070 2387 96
8616 6229 90
3861 4508 62
2886 9516 42
6647 722 77
9188 3470 85
8396 7885 92
3018 9045 30
3483 1651 79
742 5222 5
7280 9334 26
8287 9506 56
5485 1360 73
4692 4182 87
1433 2222 84
3309 2767 50
7278 1953 88
1309 3123 87
2894 4705 100
7737 7526 49
6983 9340 35
1883 9364 91
5483 306 88
3816 3877 14
3089 9830 6
5641 6311 14
3179 8941 4
4662 213 38
2588 8336 35
778 6003 5
6087 649 80
4005 4749 30
3589 6918 5
5269 7122 38
9959 8519 96
4064 6939 32
4704 4252 45
4018 2400 33
6171 9567 77
7855 815 69
2399 1576 56
963 5999 28
9342 4883 33
763 914 1
6653 3142 59
1767 8708 31
2343 5481 78
7687 2967 65
2940 2255 19
6523 15 63
7050 4155 58
1617 4422 8
5259 7470 2
4895 2994 43
7419 9533 92
1104 5810 63
3081 8516 34
245 3719 69
121 3498 24
9352 7471 11
4194 4577 100
9776 2355 39
2897 1900 20
7258 6659 91
1373 9760 30
9978 6972 47
5838 4182 60
1640 4936 48
7504 7189 44
6852 971 71
7312 7623 46
8784 4669 47
9565 313 97
7998 6509 40
9116 2647 81
6446 8393 99
734 4126 85
2791 989 85
7952 1712 56
4843 6620 97
3615 212 34
2654 6034 32
5220 9129 66
2792 6159 82
7590 3138 36
7228 8080 24
2618 8237 79
5321 7820 64
660 5251 34
1990 1817 83
6840 1365 31
7300 8803 17
1969 2500 73
8331 9229 14
4175 8336 64
4527 8215 60
3912 583 38
9446 8334 33
3462 2426 21
7014 2797 46
806 258 88
8783 99 54
4196 9556 43
8613 3737 95
6045 4964 56
6742 8037 31
9193 2761 36
7457 9604 50
3884 8494 77
2351 4314 90
6734 2793 61
426 5299 87
5870 6519 69
2897 1322 49
4517 8119 9
1063 6190 33
448 2638 79
5848 2651 82
6190 4699 50
2426 1130 4
2946 911 15
6570 7207 39
4751 96 88
9018 9648 59
7973 3712 71
5914 8516 77
4688 2496 96
7129 8191 61
338 2922 48
7867 1023 32
91 8809 89
4774 9455 47
986 7455 81
3365 81 26
2090 6605 37
2432 1762 39
6363 9046 15
6253 7710 94
7765 3297 88
4357 4428 23
5462 3020 72
5258 3789 79
4284 8963 50
5442 9283 66
8002 4963 98
3829 7713 4
4503 4884 62
1052 4121 24
3938 7847 90
7573 9136 28
4968 4607 54
3455 8618 61
9501 4539 40
3882 7867 9
6095 2551 7
4464 69 1
5594 2278 47
3948 5418 17
5108 7595 58
7360 2830 5
7487 9241 71
7983 8909 12
8815 5699 13
2829 5870 79
7313 8789 42
5966 5504 84
2326 7733 12
6651 1519 5
8739 81 65
9507 811 51
1331 5175 80
5507 16 37
7123 3060 4
3521 7291 34
9177 1072 30
3788 8105 16
9103 5620 90
7324 2199 16
1975 6216 18
2125 5658 76
9345 8294 85
1466 8323 77
8677 2598 35
2050 7633 82
6501 9690 89
7557 8599 75
1834 6001 91
3857 4996 85
3962 3309 90
9491 7641 72
2807 4631 76
7285 3190 86
5 7849 60
9261 4022 10
1895 3762 8
462 3050 93
290 3805 80
1372 5971 54
9046 1479 4
454 960 62
1558 1485 25
9590 9335 47
4753 4695 37
651 4985 5
1681 1920 66
975 4330 53
1934 4247 6
1741 861 100
6321 50 91
1128 7722 48
6114 1569 8
9075 8838 58
2929 6635 63
2842 1108 40
1595 1976 81
145 524 67
8699 9159 31
6897 377 12
4160 7883 82
1500 717 15
3177 869 36
5029 9721 27
4118 4622 18
8231 1964 97
6099 3540 13
9159 65 77
8465 3211 14
9978 8032 73
5966 275 26
7201 8757 58
6762 6108 90
2885 6063 88
1871 5703 54
600 6565 85
2075 2979 98
8348 6067 47
3171 2606 80
8896 9671 40
1451 7323 40
241 426 85
1577 889 12
2395 9312 18
2585 6167 11
9165 9759 40
3872 544 55
85 6510 86
6710 7321 76
5063 6111 29
6484 8213 21
6832 3137 73
5639 1628 80
5469 1172 87
8720 4653 10
8297 7516 38
5247 5215 33
3624 8971 97
1021 8156 44
413 5306 7
5115 8066 99
2298 7387 7
865 8217 18
2179 2804 46
712 737 84
1664 8379 25
6298 1940 19
2419 8694 34
2781 5695 51
6234 5389 9
9338 752 97
2051 5917 58
4642 9596 54
3293 8672 3
4965 5950 34
4720 5293 9
8382 7292 82
3561 1006 95
7943 7889 60
1838 8535 92
7208 203 42
5701 4222 26
7695 5333 94
4440 4942 33
2487 1262 89
3008 5307 79
8749 1160 49
1012 9798 93
8783 7286 99
9829 3889 54
9540 1855 17
8192 7164 55
7211 2666 62
2633 7342 87
752 870 7
2536 6565 11
4328 4883 36
3116 2843 40
7351 5993 91
3940 5555 64
3185 7232 89
6478 2643 91
6296 9701 92
3747 5638 7
8753 7657 36
7845 3545 21
2696 3109 50
4004 2941 42
978 6896 3
5464 2124 96
7311 8561 80
3007 9100 50
8660 5202 51
8811 6287 94
7130 3084 44
9226 9154 84
2882 8220 62
7810 7945 66
1175 2332 14
1382 112 38
1187 1796 76
146 6765 36
8954 7412 52
8954 4858 5
4915 8019 76
2857 3226 49
1292 2041 2
3269 1438 63
5731 8472 96
2154 4382 23
1096 9866 5
5197 8950 38
3320 4248 66
3555 8169 26
2569 6000 38
3436 8867 40
5099 2466 72
7385 4629 48
1170 6920 65
7368 2299 9
344 8220 40
9838 4150 1
9240 6417 52
3020 6408 80
2447 3847 42
9502 4879 18
9410 830 14
5262 7692 90
8964 2244 41
7263 2567 29
556 1824 62
4106 1567 8
6014 1809 9
6679 4640 82
8923 7537 7
2411 6878 4
17 581 56
9396 2628 96
4665 7463 60
362 5247 17
1383 7955 50
2862 7125 90
78 6629 41
441 6176 13
3748 6504 60
3624 7669 66
4884 7142 92
2693 4807 90
7610 3370 67
1089 2630 14
7190 7410 49
8820 9522 64
1438 7197 83
8338 1023 16
7212 1963 83
4304 1212 4
2716 7716 10
9632 1219 3
1905 8988 31
5706 3946 43
2962 7260 38
1774 7416 82
1268 3352 82
706 153 3
5797 265 7
4459 5164 30
3673 317 87
2081 724 52
3169 9093 66
9276 2685 57
9724 4392 57
6411 98 31
5093 6650 30
7122 4994 65
7185 6682 82
1916 4071 98
2403 5565 76
2430 5942 37
9968 6141 23
6799 1046 3
5509 9193 39
6302 7129 32
5282 9046 9
2606 1573 25
5574 9027 80
9061 2194 55
8436 5582 15
2049 9870 15
6324 9698 99
8977 3204 14
6687 619 11
1263 3429 95
9802 636 31
3081 2715 7
2905 7983 73
4452 9647 53
5791 8403 75
7336 8843 100
6883 12 89
4594 5280 90
7742 161 37
901 2061 8
6803 5385 67
908 344 19
4925 1358 54
5600 4687 18
4930 315 67
6763 4473 35
8405 1729 85
1098 4047 16
6978 5734 90
3574 2149 65
6978 9708 53
2442 3561 4
1230 695 54
1639 1135 24
8612 13 15
1516 1340 64
8742 6126 93
6619 168 5
1907 3782 6
8647 4483 88
7838 1902 49
3301 6193 40
7708 4364 68
4236 8399 1
3757 7014 27
7285 2601 85
6666 3910 33
844 8386 19
886 8888 90
876 1109 47
2477 7224 77
7215 3136 88
9930 6324 29
7637 3926 28
3566 656 93
1825 3920 45
9659 6769 72
9340 9484 93
4799 6890 60
2738 2375 61
4448 8356 73
9911 9603 13
1115 1866 96
2454 4931 16
1478 8384 62
1325 2668 85
3277 532 54
9366 202 89
9088 5425 13
1531 8115 58
947 4382 40
2292 7556 28
5830 2834 34
2776 2471 30
7465 1137 13
427 661 52
3350 6225 100
2813 308 32
4255 1699 62
5700 9613 27
1542 218 51
4343 4731 77
8205 7315 71
5265 2264 52
7514 8893 39
7159 7990 46
937 586 50
9718 2494 8
4372 3393 60
4800 6168 79
9431 7377 51
6941 7130 97
7690 3825 36
2690 3876 31
5470 9029 12
5436 9959 100
9772 3382 63
1815 3620 6
2483 4092 8
462 9148 72
7856 7632 86
615 399 68
502 3394 98
6469 8039 54
1973 4564 65
3157 5160 25
1271 2313 78
6527 6608 82
9281 1917 40
4860 5562 34
6218 3736 58
9520 1467 79
482 4163 29
4177 1895 60
6572 9908 7
8228 3164 80
2735 3759 76
8575 5176 15
8814 5297 38
2537 3662 59
2001 4906 30
2352 5996 14
4334 654 36
202 7346 43
6791 7840 15
2874 2935 80
6741 180 65
4222 1618 40
8364 3186 32
9182 243 18
239 673 73
9544 6528 80
5665 9057 72
4842 6611 11
2204 9511 62
4990 1440 24
1873 5547 80
1593 4915 67
4882 8556 8
6162 9697 24
2792 2763 17
5964 7901 68
1327 634 46
987 5912 53
8461 8942 70
3629 9205 33
7056 253 39
4506 8956 40
8541 5131 30
5348 5715 12
8663 6660 28
49 8968 14
2550 3530 38
4812 5978 28
5826 338 70
3357 5217 27
6512 1937 76
5001 674 63
7753 1338 61
557 9483 9
8277 9967 86
6869 1043 83
2257 9195 69
6209 8434 62
6760 2895 71
1412 7857 37
7431 5049 51
6199 8543 91
3074 6414 99
7902 608 48
4524 8992 94
5630 9845 73
414 8092 38
5105 9559 49
7500 3257 26
3917 4597 28
1009 5180 59
1312 4913 23
4593 9520 33
3478 2928 54
3340 6789 70
2327 26 65
8539 5352 34
4680 4678 15
4187 3090 100
8283 118 26
9472 2272 53
